#{"t_start": 1732679110.8584146, "env_id": "StopOnColorGame-v0"}
r,l,t
0.0,1,323.321518
0.0,1,323.321518
0.0,1,323.337028
1.0,1,323.337028
0.0,1,323.338949
0.0,1,323.33909
0.0,1,323.340124
0.0,1,323.344122
0.0,1,323.345121
1.0,2,323.347121
0.0,1,323.347121
1.0,1,323.351122
0.0,1,323.352122
0.0,2,323.354121
0.0,1,323.354886
0.0,1,323.358892
0.0,1,323.359892
0.0,1,323.360892
1.0,1,323.361891
1.0,1,323.362892
1.0,4,323.368892
0.0,3,323.371474
1.0,1,323.371474
0.0,2,323.371474
0.0,1,323.371474
1.0,1,323.371474
0.0,1,323.371474
0.0,1,323.371474
1.0,1,323.371474
1.0,2,323.393539
1.0,4,323.401539
0.0,3,323.404538
0.0,1,323.405999
0.0,2,323.407978
0.0,1,323.407978
1.0,1,323.407978
1.0,3,323.407978
0.0,1,323.407978
1.0,1,323.407978
0.0,1,323.421633
0.0,1,323.426639
0.0,1,323.42764
0.0,1,323.42764
1.0,1,323.428641
0.0,1,323.429641
0.0,1,323.43364
0.0,1,323.434639
1.0,1,323.435639
0.0,1,323.43664
0.0,2,323.438255
0.0,1,323.438255
0.0,2,323.438255
0.0,1,323.438255
0.0,4,323.438255
0.0,1,323.438255
0.0,1,323.456571
0.0,1,323.457568
0.0,1,323.458568
1.0,2,323.460569
0.0,1,323.464569
1.0,1,323.465568
0.0,2,323.466568
1.0,2,323.472616
1.0,1,323.472616
0.0,1,323.473614
0.0,1,323.474615
0.0,1,323.475615
0.0,1,323.479615
0.0,1,323.480614
0.0,1,323.481615
0.0,2,323.483614
1.0,2,323.488148
0.0,1,323.488148
0.0,1,323.488148
1.0,1,323.488148
0.0,1,323.488148
1.0,4,323.488148
0.0,1,323.488148
1.0,1,323.488148
0.0,1,323.503656
0.0,1,323.503656
0.0,2,323.514665
0.0,1,323.514665
0.0,1,323.514665
0.0,1,323.514665
0.0,1,323.514665
0.0,1,323.522747
0.0,2,323.524744
1.0,1,323.525744
0.0,1,323.526744
0.0,1,323.530742
1.0,1,323.531742
1.0,1,323.532742
1.0,1,323.533742
0.0,1,323.534742
0.0,1,323.538273
1.0,1,323.539279
1.0,1,323.540278
1.0,1,323.541278
0.0,1,323.542278
0.0,1,323.547278
1.0,1,323.548278
0.0,1,323.549279
0.0,1,323.550278
0.0,1,323.551278
0.0,2,323.556981
1.0,2,323.558982
1.0,1,323.559982
0.0,1,323.563982
0.0,1,323.564982
1.0,1,323.565982
0.0,1,323.566982
0.0,1,323.567982
0.0,1,323.572072
0.0,4,323.575251
0.0,1,323.579251
0.0,1,323.579251
0.0,1,323.58025
0.0,1,323.581248
1.0,1,323.582249
0.0,1,323.586246
0.0,1,323.587248
0.0,1,323.588202
0.0,1,323.588256
0.0,2,323.593298
1.0,1,323.594295
0.0,1,323.595292
0.0,2,323.596295
1.0,1,323.600296
0.0,1,323.601295
0.0,1,323.60226
0.0,1,323.603259
1.0,2,323.604862
0.0,1,323.604862
0.0,1,323.604862
0.0,4,323.604862
0.0,3,323.620404
0.0,1,323.630496
0.0,3,323.630496
1.0,1,323.630496
0.0,2,323.6414
0.0,1,323.642401
0.0,1,323.6434
0.0,1,323.6434
0.0,1,323.6484
0.0,2,323.649401
1.0,1,323.6504
0.0,1,323.6514
0.0,2,323.655936
1.0,1,323.656934
0.0,1,323.657934
0.0,1,323.658935
0.0,1,323.662935
0.0,1,323.663934
0.0,1,323.664934
0.0,2,323.665935
0.0,1,323.670934
0.0,1,323.671489
1.0,1,323.671489
1.0,1,323.671489
0.0,1,323.671489
0.0,1,323.671489
