#{"t_start": 1734309366.4216466, "env_id": "None"}
r,l,t
0.96,4,67.124278
0.92,8,67.124278
0.99,1,67.128829
0.93,7,67.12983
0.95,5,67.13083
0.89,11,67.13183
0.96,4,67.13183
0.98,2,67.13183
0.83,17,67.132831
0.99,1,67.13383
0.99,1,67.13783
0.95,5,67.13783
0.97,3,67.138831
0.98,2,67.138831
0.99,1,67.138831
0.99,1,67.13983
0.96,4,67.13983
0.86,14,67.13983
0.98,2,67.142282
0.92,8,67.143032
0.97,3,67.143032
0.96,4,67.143032
0.94,6,67.143032
0.98,2,67.143032
0.87,13,67.143032
0.79,21,67.143032
0.99,1,67.143032
0.97,3,67.143032
0.93,7,67.143032
0.99,1,67.143032
0.96,4,67.143032
0.97,3,67.143032
0.98,2,67.143032
0.96,4,67.143032
0.97,3,67.143032
0.75,25,67.15912
0.99,1,67.15912
0.86,14,67.15912
0.92,8,67.15912
0.94,6,67.15912
0.89,11,67.15912
0.97,3,67.15912
0.9,10,67.15912
0.91,9,67.15912
0.91,9,67.15912
0.96,4,67.15912
0.98,2,67.15912
0.9,10,67.15912
0.99,1,67.15912
0.98,2,67.15912
0.99,1,67.15912
0.99,1,67.15912
0.99,1,67.175775
0.99,1,67.175775
0.99,1,67.175775
0.98,2,67.175775
0.98,2,67.175775
0.99,1,67.175775
0.99,1,67.175775
0.99,1,67.175775
0.97,3,67.175775
0.99,1,67.175775
0.99,1,67.175775
0.99,1,67.175775
0.97,3,67.175775
0.91,9,67.175775
0.85,15,67.175775
0.95,5,67.175775
0.99,1,67.175775
0.99,1,67.175775
0.89,11,67.192382
0.9,10,67.192382
0.99,1,67.192382
0.94,6,67.192382
0.94,6,67.192382
0.95,5,67.192382
0.86,14,67.192382
0.98,2,67.192382
0.99,1,67.192382
0.99,1,67.192382
0.96,4,67.209975
0.82,18,67.211056
0.93,7,67.211056
0.82,18,67.211056
0.92,8,67.211056
0.99,1,67.211056
0.81,19,67.211056
0.98,2,67.211056
0.99,1,67.211056
0.99,1,67.211056
0.74,26,67.211056
0.96,4,67.211056
0.99,1,67.211056
