#{"t_start": 1734309533.2093298, "env_id": "None"}
r,l,t
0.82,18,15.318949
0.98,2,15.318949
0.77,23,15.326212
0.89,11,15.326212
0.89,11,15.327222
0.72,28,15.327222
0.81,19,15.327222
0.99,1,15.335764
0.95,5,15.335764
0.82,18,15.336807
0.84,16,15.338806
0.95,5,15.339806
0.97,3,15.339806
0.99,1,15.340806
0.81,19,15.341806
0.8,20,26.67886
0.87,13,26.680861
0.68,32,26.68186
0.91,9,26.68544
0.88,12,26.68544
0.78,22,26.68544
0.92,8,26.68544
0.78,22,26.68544
0.52,48,26.68544
0.98,2,26.68544
0.92,8,26.702995
0.96,4,26.703992
0.66,34,26.705992
0.62,38,26.705992
0.96,4,26.706992
0.64,36,26.706992
0.97,3,26.708992
0.94,6,26.709992
0.96,4,26.710991
0.96,4,26.71399
0.82,18,26.71399
0.77,23,26.71699
0.94,6,26.71699
0.91,9,26.718684
0.86,14,26.718684
0.99,1,26.718684
0.92,8,26.718684
0.81,19,26.718684
0.96,4,26.718684
0.83,17,26.718684
0.27,73,26.718684
0.99,1,26.718684
0.74,26,26.734309
0.91,9,26.734309
0.95,5,26.735291
0.89,11,26.735291
0.82,18,26.735291
0.98,2,26.735291
0.97,3,26.735291
0.58,42,26.735291
0.97,3,26.735291
0.97,3,26.735291
0.39,61,26.735291
0.88,12,26.735291
0.88,12,26.735291
0.88,12,26.735291
0.85,15,26.735291
0.88,12,26.752037
0.97,3,26.752037
0.92,8,26.758908
0.7,30,26.759909
0.89,11,26.759909
0.93,7,26.759909
0.84,16,26.759909
0.97,3,26.759909
0.77,23,26.770619
0.88,12,26.773618
0.98,2,26.775619
0.82,18,26.776619
0.78,22,26.777618
0.99,1,26.778619
0.84,16,26.779618
0.97,3,26.781619
0.96,4,26.781619
0.85,15,26.782619
0.87,13,26.789539
0.98,2,26.791539
0.88,12,26.793539
0.64,36,26.793539
0.95,5,26.797539
0.79,21,26.799539
0.69,31,26.801539
0.44,56,26.802048
0.98,2,26.802048
0.89,11,26.802048
0.81,19,26.802048
0.99,1,26.802048
0.71,29,26.802048
0.99,1,26.802048
0.96,4,26.802048
0.96,4,26.819687
0.82,18,26.821685
0.45,55,26.823685
0.98,2,26.823685
0.18,82,26.824686
0.6,40,26.824686
0.9,10,26.824686
0.97,3,26.826684
0.95,5,26.829686
0.95,5,26.829686
0.95,5,26.831685
0.98,2,26.831685
0.87,13,26.832685
0.91,9,26.833685
0.63,37,26.833685
0.99,1,26.83543
0.97,3,26.83543
0.99,1,26.83543
0.99,1,26.83543
0.97,3,26.83543
0.92,8,26.83543
0.79,21,26.83543
0.97,3,26.83543
0.85,15,26.83543
0.88,12,26.83543
0.92,8,26.83543
0.93,7,26.83543
0.99,1,26.83543
0.59,41,26.83543
0.93,7,26.852079
0.5,50,26.852079
0.83,17,26.852079
0.99,1,26.852079
0.9,10,26.852079
0.95,5,26.852079
0.97,3,26.852079
0.91,9,26.875178
0.88,12,26.87663
0.83,17,26.87663
0.56,44,26.87663
0.94,6,26.885325
0.66,34,26.885325
0.9,10,26.888336
0.87,13,26.889336
0.95,5,26.890336
0.98,2,26.890336
0.98,2,26.891336
0.98,2,26.892336
0.92,8,26.893336
0.48,52,26.894335
0.58,42,26.895335
0.98,2,26.896335
0.6,40,26.906284
0.38,62,26.907284
0.99,1,26.909284
0.83,17,26.910284
0.99,1,26.910284
0.96,4,26.914284
0.68,32,26.917284
0.78,22,26.918802
0.73,27,26.918802
0.99,1,26.918802
0.68,32,26.918802
0.91,9,26.918802
0.92,8,26.918802
0.82,18,26.918802
0.66,34,26.918802
0.68,32,26.918802
0.78,22,26.918802
0.99,1,26.918802
0.98,2,26.918802
0.97,3,26.918802
0.87,13,26.935175
0.94,6,26.93635
0.99,1,26.937347
0.92,8,26.940347
0.93,7,26.941347
0.98,2,26.943347
0.84,16,26.944347
0.75,25,26.944347
0.04,96,26.944347
0.91,9,26.944347
0.97,3,26.947347
0.98,2,26.949347
0.82,18,26.951349
0.73,27,26.952136
0.96,4,26.952136
0.91,9,26.952136
0.89,11,26.952136
0.98,2,26.952136
0.99,1,26.952136
0.97,3,26.952136
0.91,9,26.952136
0.75,25,26.952136
0.85,15,26.952136
0.79,21,26.952136
0.76,24,26.968791
0.92,8,26.968791
0.91,9,26.968791
0.94,6,26.968791
0.9,10,26.968791
0.75,25,26.985456
0.72,28,26.985456
0.94,6,26.985456
0.84,16,26.991882
0.94,6,26.994165
0.94,6,26.994165
0.72,28,26.994165
0.57,43,27.004306
0.99,1,27.005306
0.67,33,27.007307
0.91,9,27.007307
0.98,2,27.008307
0.83,17,27.009306
0.91,9,27.011307
0.77,23,27.012305
0.99,1,27.012305
0.78,22,27.013305
0.96,4,27.013305
0.99,1,27.014307
0.97,3,27.017306
0.85,15,27.028702
0.69,31,27.031702
0.76,24,27.032702
-0.01,101,27.0374
0.72,28,27.0374
0.99,1,27.0384
0.7,30,27.04422
0.98,2,27.047219
0.95,5,27.054036
0.0,101,27.055036
0.82,18,27.060037
0.97,3,27.060037
0.98,2,27.063043
0.94,6,27.063043
0.98,2,27.066036
0.97,3,27.068038
0.99,1,27.068038
0.7,30,27.068727
0.75,25,27.068727
0.51,49,27.068727
0.99,1,27.068727
0.98,2,27.068727
0.43,57,27.068727
0.97,3,27.068727
0.56,44,27.068727
0.94,6,27.084357
0.99,1,27.08539
0.54,46,27.08539
0.8,20,27.08539
0.96,4,27.08539
0.93,7,27.08539
0.78,22,27.08539
0.88,12,27.08539
0.3,70,27.08539
0.98,2,27.08539
0.99,1,27.102112
0.96,4,27.108511
0.79,21,27.109476
0.99,1,27.109476
0.71,29,27.109476
0.97,3,27.109476
0.9,10,27.109476
0.85,15,27.109476
0.99,1,27.118878
0.53,47,27.122926
0.9,10,27.124926
0.77,23,27.125926
0.83,17,27.125926
0.98,2,27.128926
0.87,13,27.132926
0.9,10,27.136925
0.99,1,27.137925
0.85,15,27.138925
0.94,6,27.138925
0.72,28,27.139925
0.97,3,27.140925
0.98,2,27.140925
0.99,1,27.140925
0.57,43,27.141925
0.28,72,27.143925
0.84,16,27.144925
0.34,66,27.145925
0.92,8,27.146925
0.89,11,27.15204
0.94,6,27.15204
0.97,3,27.15204
0.98,2,27.15204
0.61,39,27.15204
0.98,2,27.15204
0.82,18,27.15204
0.94,6,27.15204
0.93,7,27.15204
0.79,21,27.15204
0.89,11,27.172287
0.82,18,27.177288
0.84,16,27.177288
0.63,37,27.180288
0.64,36,27.180288
0.97,3,27.180288
0.8,20,27.181288
0.62,38,27.183288
0.93,7,27.187423
0.96,4,27.187423
0.36,64,27.189422
0.64,36,27.192421
0.86,14,27.194422
0.92,8,27.195421
0.81,19,27.196421
0.98,2,27.196421
0.44,56,27.196421
0.96,4,27.200423
0.99,1,27.202251
0.88,12,27.202251
0.91,9,27.202251
0.89,11,27.202251
0.99,1,27.202251
0.99,1,27.202251
0.97,3,27.202251
0.96,4,27.202251
0.67,33,27.202251
0.99,1,27.202251
0.98,2,27.202251
0.85,15,27.217879
0.71,29,27.218756
0.96,4,27.224458
0.94,6,27.224458
0.88,12,27.225764
0.95,5,27.226714
0.98,2,27.226714
0.95,5,27.226714
0.92,8,27.236339
0.96,4,27.236339
0.87,13,27.238337
0.87,13,27.239337
0.72,28,27.239337
0.95,5,27.241336
0.97,3,27.241336
0.92,8,27.244374
0.43,57,27.245372
0.97,3,27.248371
0.89,11,27.252338
0.92,8,27.252338
0.73,27,27.255371
0.97,3,27.255371
0.37,63,27.257371
0.98,2,27.259371
0.99,1,27.261371
0.18,82,27.262371
0.77,23,27.263372
0.97,3,27.264371
0.95,5,27.267374
0.91,9,27.268746
0.83,17,27.268746
0.96,4,27.268746
0.79,21,27.268746
0.93,7,27.268746
0.23,77,27.284406
0.95,5,27.286208
0.97,3,27.288282
0.99,1,27.289281
0.67,33,27.29028
0.92,8,27.292246
0.88,12,27.292246
0.78,22,27.293246
0.99,1,27.294245
0.72,28,27.296246
0.96,4,27.296246
0.5,50,27.296246
0.99,1,27.297246
0.91,9,27.299246
0.96,4,27.299246
0.93,7,27.300246
0.98,2,27.301245
0.97,3,27.304004
0.88,12,27.307003
0.5,50,27.308003
0.99,1,27.310004
0.89,11,27.317004
0.85,15,27.318875
0.89,11,27.318875
0.99,1,27.318875
0.99,1,27.318875
0.97,3,27.318875
0.98,2,27.318875
0.98,2,27.318875
0.82,18,27.318875
0.82,18,27.318875
0.88,12,27.335501
0.9,10,27.335501
0.89,11,27.340482
0.55,45,27.343004
0.63,37,27.343004
0.86,14,27.343004
0.87,13,27.358268
0.0,101,27.359269
0.99,1,27.359269
0.55,45,27.361269
0.94,6,27.366269
0.96,4,27.366269
0.99,1,27.367268
0.6,40,27.368269
0.83,17,27.368269
0.99,1,27.368818
0.7,30,27.370855
0.68,32,27.372853
0.93,7,27.374852
0.99,1,27.375852
0.9,10,27.378852
0.36,64,27.378852
0.86,14,27.380852
0.65,35,27.382852
0.93,7,27.385437
0.77,23,27.385437
0.99,1,27.385437
0.89,11,27.385437
0.52,48,27.385437
0.89,11,27.385437
0.99,1,27.385437
0.98,2,27.385437
0.78,22,27.385437
0.96,4,27.385437
0.98,2,27.385437
0.93,7,27.385437
0.98,2,27.385437
0.9,10,27.385437
0.99,1,27.385437
0.99,1,27.385437
0.82,18,27.400944
0.91,9,27.404566
0.94,6,27.405566
0.98,2,27.407566
0.51,49,27.408566
0.62,38,27.409566
0.98,2,27.409566
0.99,1,27.410566
0.81,19,27.410566
0.97,3,27.411566
0.92,8,27.412566
0.97,3,27.413566
0.87,13,27.413566
0.95,5,27.417566
0.91,9,27.41863
0.71,29,27.419677
0.92,8,27.419677
0.91,9,27.422676
0.93,7,27.425676
0.98,2,27.427676
0.72,28,27.427676
0.47,53,27.428676
0.98,2,27.429677
0.88,12,27.430677
0.58,42,27.432676
0.78,22,27.432676
0.96,4,27.435428
0.92,8,27.435428
0.82,18,27.435428
0.95,5,27.435428
0.92,8,27.435428
0.94,6,27.435428
0.75,25,27.435428
0.89,11,27.435428
0.97,3,27.435428
0.98,2,27.435428
0.95,5,27.435428
0.76,24,27.435428
0.89,11,27.452084
0.68,32,27.452084
0.9,10,27.458241
0.96,4,27.458241
0.99,1,27.460474
0.97,3,27.460474
0.87,13,27.460474
0.98,2,27.460757
0.8,20,27.460757
0.97,3,27.468647
0.8,20,27.468647
0.9,10,27.471653
0.88,12,27.473654
0.95,5,27.476653
0.78,22,27.477653
0.99,1,27.477653
0.81,19,27.479653
0.89,11,27.479653
0.98,2,27.479653
0.97,3,27.480654
0.88,12,27.480654
0.99,1,27.481653
0.97,3,27.482654
0.88,12,27.485654
0.74,26,27.485654
0.99,1,27.486654
0.97,3,27.488653
0.75,25,27.488653
0.98,2,27.488653
0.58,42,27.488653
0.97,3,27.491653
0.94,6,27.495653
0.94,6,27.495653
0.5,50,27.497653
0.94,6,27.500654
0.8,20,27.50206
0.9,10,27.50206
0.73,27,27.50206
0.93,7,27.50206
0.72,28,27.50206
0.62,38,27.51769
0.69,31,27.519227
0.78,22,27.519227
0.87,13,27.519227
0.97,3,27.522272
0.74,26,27.526272
0.78,22,27.531272
0.69,31,27.531272
0.46,54,27.532272
0.61,39,27.533272
0.98,2,27.534272
0.87,13,27.535354
0.98,2,27.535354
0.73,27,27.535354
0.99,1,27.536359
0.99,1,27.536359
0.82,18,27.536359
0.99,1,27.537358
0.8,20,27.539359
0.87,13,27.539359
0.99,1,27.540358
0.94,6,27.541358
0.89,11,27.543359
0.95,5,27.544358
0.93,7,27.544358
0.99,1,27.544358
0.94,6,27.546358
0.95,5,27.546358
0.98,2,27.546358
0.98,2,27.546358
0.88,12,27.548358
0.83,17,27.550359
0.99,1,27.55201
0.98,2,27.55201
0.91,9,27.55201
0.9,10,27.55201
0.88,12,27.55201
0.99,1,27.55201
0.64,36,27.576352
0.69,31,27.576483
0.99,1,27.576483
0.92,8,27.576483
0.99,1,27.58551
0.51,49,27.587551
0.97,3,27.587551
0.97,3,27.59055
0.98,2,27.59255
0.66,34,27.59455
0.62,38,27.59755
0.95,5,27.59855
0.99,1,27.60055
0.52,48,27.60455
0.78,22,27.60855
0.4,60,27.60955
0.4,60,27.60955
0.12,88,27.610551
0.99,1,27.61155
0.97,3,27.61255
0.9,10,27.61455
0.93,7,27.618683
0.65,35,27.618683
0.97,3,27.618683
0.99,1,27.618683
0.85,15,27.618683
0.87,13,27.618683
0.66,34,27.618683
0.87,13,27.618683
0.93,7,27.618683
0.86,14,27.618683
0.91,9,27.635325
0.89,11,27.63692
0.71,29,27.637919
0.91,9,27.641919
0.54,46,27.64492
0.84,16,27.64492
0.86,14,27.64592
0.87,13,27.64892
0.89,11,27.64892
0.51,49,27.64992
0.96,4,27.64992
0.8,20,27.659003
0.91,9,27.659003
0.0,101,27.662005
0.87,13,27.663002
0.63,37,27.663002
0.96,4,27.667003
0.92,8,27.667003
0.78,22,27.668674
0.89,11,27.668674
0.92,8,27.668674
0.68,32,27.668674
0.93,7,27.668674
0.81,19,27.668674
0.95,5,27.668674
0.99,1,27.668674
0.99,1,27.668674
0.88,12,27.668674
0.88,12,27.685329
0.94,6,27.69371
0.78,22,27.69371
0.93,7,27.69371
0.89,11,27.69371
0.5,50,27.69371
0.94,6,27.69371
0.9,10,27.69371
0.53,47,27.69371
0.99,1,27.702188
0.56,44,27.708215
0.91,9,27.709215
0.89,11,27.711215
0.89,11,27.711215
0.86,14,27.713215
0.87,13,27.715215
0.93,7,27.718215
0.88,12,27.721215
0.98,2,27.724215
0.89,11,27.725215
0.88,12,27.728215
0.6,40,27.728215
0.89,11,27.730215
0.89,11,27.735331
0.89,11,27.735331
0.7,30,27.735331
0.98,2,27.735331
0.91,9,27.735331
0.81,19,27.735331
0.45,55,27.735331
0.0,101,27.735331
0.99,1,27.750959
0.98,2,27.750959
0.99,1,27.75254
0.83,17,27.753568
0.99,1,27.753568
0.88,12,27.756567
0.97,3,27.759567
0.94,6,27.764567
0.31,69,27.764567
0.88,12,27.764567
0.79,21,27.770647
0.82,18,27.770647
0.89,11,27.775647
0.93,7,27.777647
0.97,3,27.778647
0.49,51,27.778647
0.28,72,27.780647
0.83,17,27.781647
0.96,4,27.785331
0.84,16,27.785331
0.64,36,27.785331
0.99,1,27.785331
0.99,1,27.785331
0.9,10,27.785331
0.71,29,27.785331
0.84,16,27.785331
0.93,7,27.785331
0.91,9,27.785331
0.8,20,27.785331
0.96,4,27.785331
0.93,7,27.801945
0.19,81,27.809677
0.99,1,27.809677
0.88,12,27.809677
0.72,28,27.809677
0.83,17,27.809677
0.99,1,27.809677
0.99,1,27.809677
0.35,65,27.818625
0.88,12,27.819633
0.99,1,27.819633
0.9,10,27.821631
0.86,14,27.826631
0.87,13,27.828631
0.91,9,27.829632
0.99,1,27.829632
0.7,30,27.830631
0.98,2,27.832632
0.99,1,27.833631
0.98,2,27.833631
0.93,7,27.836631
0.99,1,27.837631
0.95,5,27.840631
0.84,16,27.841631
0.9,10,27.843632
0.99,1,27.844631
0.77,23,27.848631
0.61,39,27.848631
0.61,39,27.850632
0.93,7,27.85212
0.86,14,27.85212
0.78,22,27.870323
0.72,28,27.873322
0.67,33,27.873322
0.69,31,27.874321
0.92,8,27.881323
0.81,19,27.892303
0.26,74,27.896302
0.06,94,27.896302
0.68,32,27.897303
0.59,41,27.899302
0.97,3,27.901303
0.72,28,27.902014
0.92,8,27.902014
0.75,25,27.902014
0.96,4,27.902014
0.9,10,27.902014
0.99,1,27.902014
0.88,12,27.902014
0.97,3,27.902014
0.53,47,27.918701
0.9,10,27.925908
0.8,20,27.927506
0.86,14,27.927506
0.28,72,27.927506
0.91,9,27.927506
0.97,3,27.927506
0.99,1,27.927506
0.7,30,27.927506
0.8,20,27.927506
0.88,12,27.93859
0.94,6,27.93959
0.92,8,27.94159
0.96,4,27.94259
0.96,4,27.946589
0.95,5,27.947589
0.82,18,27.949589
0.98,2,27.949589
0.9,10,27.950589
0.99,1,27.95159
0.82,18,27.95159
0.95,5,27.954624
0.0,101,27.955625
0.78,22,27.955625
0.98,2,27.958589
0.93,7,27.959588
0.86,14,27.964588
0.95,5,27.964588
0.84,16,27.964588
0.86,14,27.968779
0.8,20,27.968779
0.91,9,27.968779
0.9,10,27.968779
0.96,4,27.968779
0.99,1,27.968779
0.75,25,27.968779
0.88,12,27.968779
0.96,4,27.984404
0.41,59,27.985916
0.99,1,27.986982
0.97,3,27.987982
0.75,25,27.990985
0.9,10,28.002029
0.0,101,28.005063
0.73,27,28.010063
0.66,34,28.012064
0.94,6,28.01307
0.24,76,28.014063
0.76,24,28.01596
0.76,24,28.017013
0.93,7,28.021697
0.9,10,28.026696
0.99,1,28.028661
0.37,63,28.028661
0.89,11,28.02966
0.86,14,28.03066
0.71,29,28.035329
0.62,38,28.035329
0.82,18,28.035329
0.96,4,28.052985
0.8,20,28.052985
0.91,9,28.052985
0.98,2,28.052985
0.97,3,28.052985
0.32,68,28.052985
0.82,18,28.052985
0.94,6,28.052985
0.97,3,28.069694
0.61,39,28.072693
0.1,90,28.073693
0.86,14,28.075693
0.99,1,28.075693
0.9,10,28.081693
0.74,26,28.082693
0.91,9,28.083693
0.92,8,28.085525
0.97,3,28.08658
0.71,29,28.08658
0.42,58,28.08758
0.98,2,28.08758
0.95,5,28.08758
0.88,12,28.08958
0.97,3,28.090582
0.99,1,28.091583
0.43,57,28.092581
0.87,13,28.097582
0.87,13,28.099545
0.85,15,28.10197
0.17,83,28.104627
0.87,13,28.104627
0.94,6,28.105626
0.98,2,28.106626
0.84,16,28.108626
0.68,32,28.119661
0.7,30,28.119661
0.72,28,28.126661
0.94,6,28.126661
0.6,40,28.128661
0.76,24,28.130661
0.74,26,28.132664
0.89,11,28.132664
0.94,6,28.133662
0.98,2,28.133662
0.98,2,28.135363
0.99,1,28.135363
0.99,1,28.135363
0.94,6,28.135363
0.87,13,28.135363
0.59,41,28.135363
0.26,74,28.135363
0.86,14,28.135363
0.99,1,28.135363
0.97,3,28.158394
0.98,2,28.159738
0.55,45,28.159738
0.97,3,28.159738
0.79,21,28.159738
0.91,9,28.159738
0.81,19,28.169678
0.81,19,28.169678
0.94,6,28.169678
0.99,1,28.17068
0.94,6,28.173677
0.48,52,28.173677
0.94,6,28.179641
0.92,8,28.181641
0.88,12,28.182641
0.61,39,28.182641
0.95,5,28.184641
0.99,1,28.185642
0.85,15,28.186641
0.82,18,28.188641
0.87,13,28.194641
0.9,10,28.195641
0.99,1,28.195641
0.69,31,28.196641
0.84,16,28.197641
0.87,13,28.198641
0.98,2,28.199641
0.67,33,28.200641
0.98,2,28.201641
0.8,20,28.201995
0.5,50,28.201995
0.98,2,28.201995
0.77,23,28.201995
0.28,72,28.201995
0.9,10,28.201995
0.83,17,28.201995
0.98,2,28.201995
0.96,4,28.218593
0.89,11,28.22418
0.97,3,28.22718
0.98,2,28.230181
0.66,34,28.233181
0.65,35,28.236304
0.85,15,28.236304
0.67,33,28.237302
0.98,2,28.239302
0.98,2,28.239302
0.99,1,28.240302
0.98,2,28.241302
0.9,10,28.243303
0.96,4,28.246302
0.64,36,28.249303
0.57,43,28.249303
0.98,2,28.252115
0.86,14,28.252115
0.89,11,28.252115
0.92,8,28.252115
0.9,10,28.252115
0.94,6,28.252115
0.94,6,28.273878
0.71,29,28.275479
0.34,66,28.276457
0.49,51,28.276457
0.97,3,28.276457
0.79,21,28.276457
0.82,18,28.276457
0.43,57,28.285551
0.87,13,28.286617
0.8,20,28.286617
0.98,2,28.286617
0.99,1,28.28762
0.98,2,28.289582
0.97,3,28.289582
0.93,7,28.29458
0.88,12,28.29758
0.91,9,28.299581
0.87,13,28.300581
0.55,45,28.300581
0.99,1,28.30158
0.93,7,28.30158
0.83,17,28.30158
0.99,1,28.302581
0.99,1,28.303581
0.84,16,28.30658
0.94,6,28.30958
0.9,10,28.30958
0.98,2,28.31158
0.91,9,28.31658
0.86,14,28.31658
0.94,6,28.31658
0.99,1,28.31758
0.59,41,28.318727
0.78,22,28.318727
0.62,38,28.318727
0.93,7,28.318727
0.99,1,28.318727
0.92,8,28.318727
0.97,3,28.318727
0.98,2,28.318727
0.73,27,28.318727
0.94,6,28.318727
0.99,1,28.318727
0.99,1,28.318727
0.99,1,28.318727
0.81,19,28.318727
0.88,12,28.334357
0.99,1,28.335897
0.87,13,28.337938
0.98,2,28.337938
0.93,7,28.339938
0.93,7,28.339938
0.63,37,28.339938
0.94,6,28.343938
0.95,5,28.344939
0.93,7,28.346939
0.93,7,28.346939
0.97,3,28.347939
0.99,1,28.348938
0.32,68,28.349939
0.98,2,28.350939
0.96,4,28.350939
0.7,30,28.35193
0.98,2,28.352962
0.96,4,28.356962
0.93,7,28.357962
0.91,9,28.361962
0.85,15,28.362962
0.94,6,28.363962
0.97,3,28.366962
0.7,30,28.368649
0.92,8,28.368649
0.49,51,28.368649
0.8,20,28.368649
0.96,4,28.368649
0.98,2,28.368649
0.99,1,28.368649
0.97,3,28.368649
0.85,15,28.368649
0.95,5,28.368649
0.65,35,28.368649
0.77,23,28.385447
0.88,12,28.394374
0.42,58,28.394374
0.85,15,28.404027
0.87,13,28.405027
0.91,9,28.409027
0.82,18,28.409027
0.95,5,28.411031
0.96,4,28.41403
0.99,1,28.41503
0.94,6,28.41603
0.98,2,28.41703
0.67,33,28.41703
0.97,3,28.419954
0.59,41,28.420953
0.73,27,28.422953
0.98,2,28.424953
0.86,14,28.425953
0.78,22,28.425953
0.98,2,28.426953
0.99,1,28.426953
0.99,1,28.427953
0.93,7,28.428953
0.87,13,28.429954
0.49,51,28.435476
0.88,12,28.435476
0.94,6,28.435476
0.86,14,28.435476
0.98,2,28.435476
0.79,21,28.435476
0.99,1,28.435476
0.99,1,28.435476
0.83,17,28.435476
0.8,20,28.435476
0.99,1,28.435476
0.0,101,28.435476
0.93,7,28.435476
0.67,33,28.451919
0.97,3,28.453965
0.95,5,28.453965
0.77,23,28.454965
0.92,8,28.455965
0.99,1,28.455965
0.91,9,28.459965
0.94,6,28.459965
0.9,10,28.465965
0.44,56,28.466965
0.94,6,28.468673
0.69,31,28.468673
0.83,17,28.468673
0.86,14,28.468673
0.96,4,28.468673
0.94,6,28.468673
0.74,26,28.468673
0.77,23,28.484302
0.94,6,28.485341
0.83,17,28.485341
0.92,8,28.485341
0.9,10,28.485341
0.94,6,28.485341
0.63,37,28.485341
0.46,54,28.485341
0.94,6,28.501974
0.99,1,28.501974
0.79,21,28.501974
0.99,1,28.501974
0.86,14,28.501974
0.78,22,28.509232
0.9,10,28.510814
0.97,3,28.510814
0.87,13,28.510814
0.93,7,28.510814
0.98,2,28.510814
0.93,7,28.52061
0.99,1,28.521609
0.89,11,28.521609
0.99,1,28.522609
0.37,63,28.52661
0.79,21,28.528609
0.91,9,28.530609
0.17,83,28.535459
0.89,11,28.537479
0.71,29,28.538478
0.9,10,28.545478
0.91,9,28.546478
0.89,11,28.549478
0.98,2,28.551478
0.62,38,28.552044
0.97,3,28.552044
0.68,32,28.552044
0.99,1,28.552044
0.95,5,28.552044
0.72,28,28.552044
0.48,52,28.552044
0.35,65,28.552044
0.48,52,28.552044
0.98,2,28.552044
0.93,7,28.552044
0.73,27,28.572606
0.87,13,28.572606
0.99,1,28.574606
0.9,10,28.574606
0.98,2,28.575606
0.99,1,28.576606
0.88,12,28.576606
0.97,3,28.579606
0.92,8,28.581606
0.96,4,28.583606
0.91,9,28.583606
0.98,2,28.584607
0.61,39,28.584607
0.92,8,28.585295
0.99,1,28.585295
0.89,11,28.585295
0.85,15,28.585295
0.94,6,28.585295
0.82,18,28.600919
0.96,4,28.60195
0.55,45,28.60195
0.9,10,28.60195
0.7,30,28.60195
0.48,52,28.60195
0.19,81,28.60195
0.92,8,28.60195
0.42,58,28.60195
0.91,9,28.60195
0.46,54,28.60195
0.99,1,28.60195
0.93,7,28.61866
0.91,9,28.625992
0.95,5,28.626578
0.88,12,28.628613
0.98,2,28.630613
0.76,24,28.634612
0.67,33,28.636453
0.95,5,28.636453
0.87,13,28.636453
0.71,29,28.636453
0.98,2,28.636453
0.84,16,28.636453
0.98,2,28.636453
0.72,28,28.636453
0.85,15,28.636453
0.96,4,28.636453
0.99,1,28.636453
0.99,1,28.651929
0.83,17,28.65494
0.58,42,28.65594
0.47,53,28.65894
0.95,5,28.65994
0.99,1,28.66094
0.81,19,28.66194
0.93,7,28.66294
0.79,21,28.66394
0.78,22,28.66394
0.98,2,28.66594
0.96,4,28.66594
0.71,29,28.669832
0.99,1,28.670832
0.95,5,28.670832
0.99,1,28.672832
0.99,1,28.673831
0.88,12,28.675831
0.98,2,28.677831
0.88,12,28.678832
0.81,19,28.680831
0.64,36,28.682832
0.98,2,28.682832
0.87,13,28.685366
0.69,31,28.690939
0.85,15,28.693937
0.7,30,28.694938
0.99,1,28.695938
0.81,19,28.696938
0.98,2,28.697937
0.78,22,28.704985
0.0,101,28.709985
0.87,13,28.711985
0.99,1,28.712985
0.97,3,28.713985
0.99,1,28.713985
0.77,23,28.714985
0.82,18,28.715985
0.67,33,28.716987
0.96,4,28.718696
0.87,13,28.718696
0.95,5,28.718696
0.66,34,28.718696
0.97,3,28.718696
0.99,1,28.718696
0.99,1,28.718696
0.33,67,28.718696
0.98,2,28.718696
0.98,2,28.718696
0.97,3,28.718696
0.96,4,28.718696
0.99,1,28.718696
0.98,2,28.718696
0.98,2,28.718696
0.89,11,28.718696
0.91,9,28.735265
0.79,21,28.735265
0.89,11,28.735265
0.95,5,28.740579
0.99,1,28.741588
0.99,1,28.741588
0.98,2,28.742826
0.78,22,28.742826
0.97,3,28.742826
0.94,6,28.742826
0.76,24,28.742826
0.86,14,28.753935
0.93,7,28.756935
0.86,14,28.758937
0.67,33,28.759935
0.99,1,28.759935
0.94,6,28.760935
0.21,79,28.760935
0.98,2,28.761935
0.98,2,28.761935
0.95,5,28.766933
0.77,23,28.766933
0.35,65,28.766933
0.95,5,28.766933
0.93,7,28.767933
0.99,1,28.767933
0.99,1,28.769933
0.8,20,28.769933
0.9,10,28.771933
0.96,4,28.772933
0.99,1,28.774933
0.89,11,28.778933
0.96,4,28.778933
0.8,20,28.778933
0.97,3,28.780933
0.99,1,28.781933
0.83,17,28.783933
0.91,9,28.785344
0.47,53,28.785344
0.97,3,28.785344
0.87,13,28.785344
0.77,23,28.785344
0.91,9,28.785344
0.97,3,28.785344
0.72,28,28.785344
0.98,2,28.785344
0.89,11,28.785344
0.99,1,28.785344
0.94,6,28.802532
0.83,17,28.810574
0.89,11,28.811573
0.35,65,28.811573
0.79,21,28.811573
0.71,29,28.811573
0.87,13,28.815572
0.95,5,28.815572
0.95,5,28.816572
0.99,1,28.816572
0.95,5,28.816572
0.92,8,28.820629
0.92,8,28.820629
0.96,4,28.821629
0.48,52,28.824629
0.99,1,28.825629
0.92,8,28.825629
0.99,1,28.826629
0.93,7,28.827629
0.89,11,28.832629
0.88,12,28.835323
0.31,69,28.835323
0.92,8,28.835323
0.49,51,28.835323
0.81,19,28.851991
0.74,26,28.85762
0.66,34,28.859088
0.99,1,28.860156
0.61,39,28.860156
0.9,10,28.860156
0.81,19,28.870861
0.91,9,28.870861
0.84,16,28.875859
0.44,56,28.876859
0.52,48,28.87786
0.78,22,28.87786
0.96,4,28.880859
0.99,1,28.88186
0.85,15,28.88486
0.91,9,28.88686
0.97,3,28.88786
0.98,2,28.88886
0.69,31,28.88886
0.78,22,28.89186
0.92,8,28.89586
0.0,101,28.89786
0.86,14,28.902085
0.4,60,28.902085
0.77,23,28.902085
0.92,8,28.902085
0.86,14,28.902085
0.99,1,28.902085
0.97,3,28.902085
0.68,32,28.902085
0.97,3,28.902085
0.98,2,28.902085
0.91,9,28.902085
0.76,24,28.902085
0.96,4,28.902085
0.45,55,28.902085
