#{"t_start": 1734308162.8085334, "env_id": "None"}
r,l,t
0.98,2,86.343913
0.96,4,86.343913
0.96,4,86.344913
0.95,5,86.344913
0.98,2,86.345913
0.99,1,86.345913
0.97,3,86.345913
0.97,3,86.345913
0.99,1,86.345913
0.98,2,86.346915
0.99,1,86.346915
0.96,4,86.346915
0.97,3,86.347913
0.97,3,86.347913
0.98,2,86.348913
0.98,2,86.348913
0.98,2,86.348913
0.96,4,86.348913
0.98,2,86.349913
0.99,1,86.349913
0.99,1,86.349913
0.96,4,86.353913
0.98,2,86.353913
0.98,2,86.353913
0.99,1,86.353913
0.99,1,86.354913
0.96,4,86.354913
0.98,2,86.355913
0.98,2,86.355913
0.96,4,86.355913
0.97,3,86.355913
0.96,4,86.357913
0.95,5,86.357913
0.97,3,86.357913
0.97,3,86.358914
0.93,7,86.358914
0.98,2,86.358914
0.97,3,86.358914
0.97,3,86.362914
0.99,1,86.362914
0.98,2,86.362914
0.97,3,86.362914
0.98,2,86.362914
0.99,1,86.363913
0.97,3,86.364913
0.98,2,86.364913
0.97,3,86.364913
0.98,2,86.364913
0.97,3,86.364913
0.95,5,86.366912
0.94,6,86.366912
0.99,1,86.366912
0.96,4,86.367912
0.98,2,86.367912
0.98,2,86.367912
0.96,4,86.367912
0.96,4,86.371913
0.98,2,86.372913
0.97,3,86.372913
0.96,4,86.372913
0.96,4,86.372913
0.96,4,86.373913
0.97,3,86.373913
0.96,4,86.373913
0.96,4,86.374913
0.96,4,86.374913
0.98,2,86.375913
0.98,2,86.37697
0.97,3,86.37697
0.95,5,86.380971
0.98,2,86.380971
0.99,1,86.380971
0.96,4,86.381971
0.99,1,86.381971
0.95,5,86.381971
0.99,1,86.382972
0.96,4,86.383971
0.94,6,86.383971
0.96,4,86.383971
0.98,2,86.383971
0.99,1,86.384971
0.94,6,86.384971
0.96,4,86.384971
0.98,2,86.385971
0.97,3,86.385971
0.96,4,86.385971
0.98,2,86.390971
0.96,4,86.390971
0.97,3,86.390971
0.97,3,86.390971
0.99,1,86.391971
0.96,4,86.391971
0.97,3,86.391971
0.99,1,86.391971
0.96,4,86.392972
0.98,2,86.392972
0.98,2,86.392972
0.99,1,86.392972
0.97,3,86.392972
0.98,2,86.394971
0.99,1,86.394971
0.96,4,86.394971
0.98,2,86.395971
0.99,1,86.395971
0.97,3,86.395971
0.97,3,86.395971
0.97,3,86.400972
0.97,3,86.400972
0.94,6,86.400972
0.99,1,86.400972
0.97,3,86.400972
0.98,2,86.401971
0.99,1,86.401971
0.97,3,86.401971
0.99,1,86.401971
0.97,3,86.402971
0.99,1,86.402971
0.99,1,86.402971
0.99,1,86.402971
0.96,4,86.403971
0.98,2,86.403971
0.96,4,86.404972
0.98,2,86.405971
0.98,2,86.405971
0.96,4,86.405971
0.98,2,86.405971
0.96,4,86.405971
0.99,1,86.410974
0.97,3,86.410974
0.99,1,86.410974
0.97,3,86.410974
0.98,2,86.410974
0.98,2,86.411975
0.99,1,86.411975
0.98,2,86.411975
0.95,5,86.411975
0.96,4,86.411975
0.99,1,86.412975
0.98,2,86.412975
0.99,1,86.412975
0.96,4,86.414975
0.98,2,86.414975
0.98,2,86.415976
0.96,4,86.415976
0.96,4,86.415976
0.99,1,86.419975
0.98,2,86.419975
0.95,5,86.421975
0.96,4,86.421975
0.96,4,86.421975
0.96,4,86.422975
0.98,2,86.422975
0.97,3,86.422975
0.94,6,86.422975
0.97,3,86.422975
0.98,2,86.422975
0.98,2,86.423975
0.99,1,86.423975
0.98,2,86.425041
0.97,3,86.426046
0.91,9,86.426046
0.98,2,86.426046
0.97,3,86.430106
0.99,1,86.430106
0.98,2,86.430106
0.98,2,86.431106
0.95,5,86.431106
0.99,1,86.432106
0.96,4,86.432106
0.96,4,86.432106
0.97,3,86.432106
0.99,1,86.433106
0.97,3,86.433106
0.99,1,86.433106
0.98,2,86.433106
0.97,3,86.433106
0.98,2,86.434106
0.98,2,86.434106
0.99,1,86.434106
0.97,3,86.435107
0.99,1,86.435107
0.97,3,86.435107
0.99,1,86.435107
0.95,5,86.444103
0.97,3,86.444103
0.97,3,86.444103
0.99,1,86.444103
0.96,4,86.446103
0.96,4,86.446103
0.98,2,86.446103
0.99,1,86.446103
0.99,1,86.447103
0.98,2,86.447103
0.96,4,86.447103
0.97,3,86.449103
0.96,4,86.449103
0.99,1,86.449103
0.98,2,86.449103
0.96,4,86.449103
0.97,3,86.449103
0.97,3,86.450103
0.97,3,86.450103
0.98,2,86.450103
0.98,2,86.456103
0.98,2,86.456103
0.98,2,86.457103
0.96,4,86.457103
0.98,2,86.458103
0.96,4,86.459103
0.96,4,86.459103
0.98,2,86.459103
0.96,4,86.459103
0.96,4,86.459103
0.98,2,86.459103
0.99,1,86.461103
0.98,2,86.461103
0.98,2,86.461103
0.96,4,86.461103
0.98,2,86.462103
0.99,1,86.462103
0.98,2,86.462103
0.97,3,86.467102
0.98,2,86.467102
0.96,4,86.467102
0.97,3,86.467102
0.96,4,86.468102
0.99,1,86.468102
0.97,3,86.469102
0.97,3,86.469102
0.98,2,86.469102
0.96,4,86.469102
0.99,1,86.470102
0.99,1,86.470102
0.97,3,86.470102
0.95,5,86.470102
0.98,2,86.472103
0.99,1,86.472103
0.96,4,86.472103
0.99,1,86.472103
0.98,2,86.472103
0.96,4,86.476178
0.98,2,86.476178
0.99,1,86.476178
0.98,2,86.476178
0.94,6,86.476178
0.95,5,86.477178
0.99,1,86.477178
0.98,2,86.478229
0.97,3,86.478229
0.99,1,86.478229
0.97,3,86.478229
0.96,4,86.480229
0.96,4,86.480229
0.97,3,86.480229
0.99,1,86.480229
0.98,2,86.480229
0.97,3,86.480229
0.99,1,86.481229
0.98,2,86.481229
0.97,3,86.485229
0.97,3,86.485229
0.98,2,86.485229
0.98,2,86.486228
0.97,3,86.486228
0.98,2,86.486228
0.97,3,86.486228
0.99,1,86.488229
0.96,4,86.488229
0.98,2,86.489229
0.97,3,86.489229
0.98,2,86.490229
0.99,1,86.490229
0.99,1,86.490229
0.96,4,86.490229
0.94,6,86.490229
0.98,2,86.490229
0.91,9,86.490229
0.96,4,86.495229
0.99,1,86.495229
0.96,4,86.495229
0.98,2,86.496229
0.99,1,86.496229
0.94,6,86.496229
0.98,2,86.496229
0.99,1,86.497228
0.97,3,86.498229
0.99,1,86.498229
0.97,3,86.498229
0.97,3,86.499229
0.96,4,86.499229
0.99,1,86.499229
0.98,2,86.499229
0.97,3,86.499229
0.99,1,86.499229
0.96,4,86.499229
0.99,1,86.500228
0.96,4,86.505226
0.97,3,86.505226
0.98,2,86.505226
0.99,1,86.506226
0.98,2,86.506226
0.96,4,86.506226
0.99,1,86.507226
0.99,1,86.507226
0.96,4,86.507226
0.98,2,86.507226
0.96,4,86.507226
0.95,5,86.509226
0.99,1,86.509226
0.95,5,86.509226
0.97,3,86.510226
0.98,2,86.510226
0.98,2,86.510226
0.98,2,86.510226
0.98,2,86.514225
0.97,3,86.514225
0.95,5,86.514225
0.99,1,86.515226
0.98,2,86.515226
0.97,3,86.515226
0.98,2,86.515226
0.91,9,86.516225
0.96,4,86.516225
0.99,1,86.516225
0.99,1,86.518225
0.96,4,86.518225
0.98,2,86.518225
0.99,1,86.518225
0.95,5,86.519226
0.96,4,86.519226
0.96,4,86.519226
0.99,1,86.519226
0.98,2,86.519226
0.98,2,86.523225
0.98,2,86.523225
0.96,4,86.523225
0.96,4,86.523225
0.98,2,86.525225
0.97,3,86.525225
0.99,1,86.525225
0.99,1,86.525225
0.98,2,86.525225
0.99,1,86.526226
0.98,2,86.526226
0.97,3,86.526226
0.97,3,86.527225
0.98,2,86.527225
0.96,4,86.527225
0.96,4,86.527225
0.97,3,86.528226
0.98,2,86.528226
0.98,2,86.528226
0.99,1,86.532226
0.96,4,86.532226
0.96,4,86.532226
0.96,4,86.534229
0.97,3,86.534229
0.99,1,86.534229
0.99,1,86.534229
0.97,3,86.535229
0.96,4,86.535229
0.99,1,86.535229
0.97,3,86.535229
0.95,5,86.537225
0.95,5,86.537225
0.99,1,86.537225
0.99,1,86.538225
0.98,2,86.538225
0.96,4,86.538225
0.96,4,86.542226
0.96,4,86.542226
0.98,2,86.542226
0.97,3,86.542226
0.96,4,86.544225
0.97,3,86.544225
0.99,1,86.545226
0.99,1,86.545226
0.97,3,86.545226
0.98,2,86.545226
0.96,4,86.546227
0.97,3,86.546227
0.96,4,86.547226
0.98,2,86.548226
0.92,8,86.548226
0.95,5,86.556227
0.97,3,86.556227
0.97,3,86.557226
0.99,1,86.557226
0.99,1,86.557226
0.98,2,86.557226
0.96,4,86.558225
0.99,1,86.558225
0.96,4,86.559226
0.92,8,86.559226
0.96,4,86.560225
0.97,3,86.560225
0.99,1,86.560225
0.97,3,86.560225
0.97,3,86.562226
0.96,4,86.562226
0.99,1,86.562226
0.97,3,86.562226
0.96,4,86.562226
0.98,2,86.567229
0.99,1,86.567229
0.95,5,86.567229
0.98,2,86.567229
0.98,2,86.568229
0.98,2,86.568229
0.95,5,86.570228
0.98,2,86.570228
0.98,2,86.570228
0.99,1,86.570228
0.96,4,86.571229
0.96,4,86.572228
0.99,1,86.572228
0.96,4,86.573229
0.98,2,86.573229
0.96,4,86.573229
0.98,2,86.579228
0.97,3,86.579228
0.93,7,86.579228
0.98,2,86.579228
0.99,1,86.579228
0.96,4,86.579228
0.97,3,86.581229
0.99,1,86.581229
0.96,4,86.581229
0.99,1,86.582229
0.99,1,86.582229
0.98,2,86.582229
0.97,3,86.582229
0.98,2,86.582229
0.98,2,86.582229
0.99,1,86.584228
0.99,1,86.584228
0.97,3,86.584228
0.99,1,86.584228
0.99,1,86.584228
0.98,2,86.586229
0.98,2,86.586229
0.99,1,86.586229
0.95,5,86.586229
0.96,4,86.586229
0.98,2,86.592228
0.96,4,86.592228
0.98,2,86.592228
0.98,2,86.593229
0.99,1,86.593229
0.97,3,86.593229
0.98,2,86.593229
0.96,4,86.595228
0.97,3,86.595228
0.97,3,86.595228
0.99,1,86.597228
0.98,2,86.597228
0.96,4,86.597228
0.98,2,86.597228
0.97,3,86.597228
0.97,3,86.59823
0.98,2,86.59823
0.99,1,86.59823
0.98,2,86.603228
0.98,2,86.603228
0.96,4,86.603228
0.98,2,86.604228
0.97,3,86.604228
0.94,6,86.604228
0.96,4,86.604228
0.99,1,86.604228
0.97,3,86.606229
0.99,1,86.606229
0.98,2,86.606229
0.96,4,86.606229
0.99,1,86.607228
0.96,4,86.607228
0.99,1,86.607228
0.98,2,86.608228
0.97,3,86.608228
0.97,3,86.608228
0.97,3,86.608228
0.99,1,86.608228
0.95,5,86.61323
0.99,1,86.61323
0.96,4,86.61323
0.99,1,86.61323
0.97,3,86.614229
0.96,4,86.615229
0.96,4,86.616228
0.98,2,86.616228
0.97,3,86.616228
0.97,3,86.616228
0.98,2,86.616228
0.97,3,86.616228
0.99,1,86.617229
0.97,3,86.617229
0.98,2,86.617229
0.99,1,86.617229
0.98,2,86.617229
0.97,3,86.617229
0.99,1,86.61929
0.99,1,86.61929
0.97,3,86.623289
0.97,3,86.623289
0.98,2,86.623289
0.97,3,86.623289
0.98,2,86.62529
0.99,1,86.62529
0.97,3,86.62529
0.96,4,86.62529
0.99,1,86.62629
0.98,2,86.62629
0.99,1,86.62629
0.96,4,86.62629
0.96,4,86.62629
0.96,4,86.627289
0.98,2,86.627289
0.96,4,86.629288
0.96,4,86.629288
0.96,4,86.633289
0.97,3,86.633289
0.97,3,86.634289
0.96,4,86.634289
0.96,4,86.634289
0.96,4,86.634289
0.97,3,86.636288
0.98,2,86.636288
0.96,4,86.636288
0.95,5,86.636288
0.99,1,86.637289
0.99,1,86.637289
0.96,4,86.637289
0.96,4,86.638288
0.99,1,86.638288
0.98,2,86.643288
0.96,4,86.643288
0.96,4,86.643288
0.96,4,86.643288
0.96,4,86.644289
0.95,5,86.644289
0.99,1,86.645289
0.95,5,86.645289
0.98,2,86.645289
0.96,4,86.645289
0.98,2,86.64629
0.96,4,86.64629
0.97,3,86.64629
0.97,3,86.64629
0.98,2,86.648289
0.98,2,86.648289
0.96,4,86.648289
0.97,3,86.652289
0.98,2,86.652289
0.98,2,86.653289
0.97,3,86.653289
0.98,2,86.654289
0.96,4,86.655289
0.92,8,86.655289
0.95,5,86.655289
0.96,4,86.656289
0.94,6,86.657288
0.96,4,86.657288
0.98,2,86.657288
0.97,3,86.657288
0.96,4,86.657288
0.97,3,86.667415
0.96,4,86.667415
0.98,2,86.667415
0.99,1,86.667415
0.99,1,86.667415
0.99,1,86.668418
0.96,4,86.668418
0.98,2,86.668418
0.95,5,86.668418
0.98,2,86.670417
0.98,2,86.670417
0.96,4,86.671416
0.97,3,86.671416
0.96,4,86.673417
0.98,2,86.673417
0.95,5,86.673417
0.96,4,86.678416
0.96,4,86.678416
0.96,4,86.678416
0.98,2,86.678416
0.96,4,86.678416
0.96,4,86.679417
0.99,1,86.679417
0.99,1,86.679417
0.97,3,86.681416
0.97,3,86.681416
0.98,2,86.681416
0.97,3,86.681416
0.99,1,86.681416
0.98,2,86.681416
0.97,3,86.682415
0.97,3,86.684416
0.98,2,86.684416
0.94,6,86.684416
0.98,2,86.684416
0.98,2,86.684416
0.96,4,86.689418
0.99,1,86.689418
0.97,3,86.689418
0.99,1,86.689418
0.99,1,86.689418
0.98,2,86.689418
0.99,1,86.689418
0.97,3,86.689418
0.99,1,86.691416
0.98,2,86.691416
0.96,4,86.691416
0.98,2,86.692415
0.98,2,86.692415
0.99,1,86.692415
0.97,3,86.694416
0.98,2,86.694416
0.99,1,86.694416
0.97,3,86.694416
0.97,3,86.694416
0.98,2,86.695416
0.96,4,86.695416
0.98,2,86.695416
0.96,4,86.695416
0.99,1,86.695416
0.99,1,86.695416
0.99,1,86.699416
0.99,1,86.699416
0.98,2,86.699416
0.99,1,86.699416
0.98,2,86.699416
0.99,1,86.701416
0.95,5,86.701416
0.98,2,86.701416
0.97,3,86.701416
0.98,2,86.702416
0.97,3,86.702416
0.99,1,86.702416
0.97,3,86.703416
0.98,2,86.703416
0.98,2,86.703416
0.99,1,86.703416
0.96,4,86.703416
0.96,4,86.704416
0.99,1,86.704416
0.99,1,86.704416
0.99,1,86.708416
0.97,3,86.708416
0.98,2,86.708416
0.94,6,86.709417
0.97,3,86.710417
0.98,2,86.710417
0.98,2,86.711416
0.98,2,86.711416
0.96,4,86.711416
0.97,3,86.711416
0.98,2,86.711416
0.94,6,86.711416
0.99,1,86.711416
0.94,6,86.712416
0.98,2,86.713417
0.98,2,86.713417
0.98,2,86.713417
0.97,3,86.718416
0.97,3,86.718416
0.96,4,86.718416
0.96,4,86.718416
0.96,4,86.719418
0.99,1,86.719418
0.99,1,86.719418
0.97,3,86.719418
0.99,1,86.720416
0.98,2,86.720416
0.96,4,86.721416
0.98,2,86.721416
0.96,4,86.721416
0.94,6,86.721416
0.96,4,86.721416
0.98,2,86.721416
0.97,3,86.722416
0.99,1,86.722416
0.97,3,86.727416
0.95,5,86.727416
0.98,2,86.727416
0.98,2,86.727416
0.98,2,86.727416
0.97,3,86.728416
0.99,1,86.728416
0.98,2,86.728416
0.97,3,86.728416
0.95,5,86.729416
0.98,2,86.730417
0.98,2,86.730417
0.96,4,86.730417
0.99,1,86.731417
0.96,4,86.731417
0.96,4,86.731417
0.96,4,86.732416
0.97,3,86.732416
0.99,1,86.736416
0.99,1,86.736416
0.96,4,86.736416
0.97,3,86.737416
0.99,1,86.737416
0.96,4,86.737416
0.99,1,86.737416
0.98,2,86.737416
0.93,7,86.739416
0.99,1,86.739416
0.99,1,86.739416
0.97,3,86.739416
0.99,1,86.739416
0.96,4,86.739416
0.99,1,86.739416
0.98,2,86.739416
0.99,1,86.740416
0.96,4,86.740416
0.99,1,86.740416
0.99,1,86.740416
0.98,2,86.741416
0.97,3,86.741416
0.98,2,86.745416
0.97,3,86.745416
0.98,2,86.745416
0.99,1,86.745416
0.97,3,86.746417
0.97,3,86.746417
0.96,4,86.747417
0.96,4,86.748416
0.98,2,86.748416
0.98,2,86.748416
0.97,3,86.749417
0.99,1,86.749417
0.97,3,86.749417
0.96,4,86.750416
0.99,1,86.750416
0.97,3,86.750416
0.94,6,86.750416
0.99,1,86.750416
0.99,1,86.754416
0.94,6,86.754416
0.95,5,86.754416
0.97,3,86.754416
0.98,2,86.756418
0.98,2,86.756418
0.99,1,86.756418
0.96,4,86.756418
0.97,3,86.758416
0.98,2,86.758416
0.95,5,86.758416
0.96,4,86.758416
0.98,2,86.758416
0.96,4,86.759416
0.95,5,86.759416
0.96,4,86.759416
0.99,1,86.763417
0.98,2,86.764417
0.96,4,86.764417
0.98,2,86.764417
0.95,5,86.765416
0.97,3,86.765416
0.99,1,86.765416
0.97,3,86.765416
0.98,2,86.765416
0.99,1,86.766416
0.96,4,86.766416
0.98,2,86.766416
0.96,4,86.767416
0.98,2,86.769416
0.98,2,86.769416
0.96,4,86.769416
0.97,3,86.769416
0.97,3,86.769416
0.97,3,86.769416
0.96,4,86.769416
0.99,1,86.777418
0.99,1,86.777418
0.96,4,86.777418
0.99,1,86.778417
0.99,1,86.778417
0.98,2,86.778417
0.98,2,86.780416
0.95,5,86.780416
0.96,4,86.780416
0.97,3,86.780416
0.97,3,86.780416
0.96,4,86.781416
0.96,4,86.781416
0.99,1,86.781416
0.98,2,86.781416
0.98,2,86.782416
0.99,1,86.782416
0.99,1,86.782416
0.98,2,86.782416
0.96,4,86.786417
0.96,4,86.786417
0.98,2,86.786417
0.96,4,86.787416
0.98,2,86.788418
0.97,3,86.788418
0.98,2,86.788418
0.99,1,86.788418
0.95,5,86.789417
0.98,2,86.789417
0.99,1,86.789417
0.99,1,86.789417
0.96,4,86.790416
0.96,4,86.790416
0.97,3,86.791416
0.97,3,86.791416
0.98,2,86.791416
0.96,4,86.791416
0.97,3,86.796418
0.99,1,86.796418
0.96,4,86.797416
0.99,1,86.797416
0.96,4,86.797416
0.97,3,86.797416
0.96,4,86.798416
0.99,1,86.798416
0.98,2,86.798416
0.94,6,86.798416
0.96,4,86.799416
0.99,1,86.799416
0.96,4,86.799416
0.98,2,86.799416
0.98,2,86.801417
0.99,1,86.801417
0.99,1,86.805417
0.96,4,86.805417
0.98,2,86.805417
0.96,4,86.805417
0.97,3,86.805417
0.97,3,86.805417
0.98,2,86.807416
0.99,1,86.807416
0.93,7,86.807416
0.99,1,86.807416
0.98,2,86.808416
0.96,4,86.808416
0.98,2,86.808416
0.99,1,86.808416
0.95,5,86.809417
0.99,1,86.809417
0.98,2,86.810417
0.98,2,86.810417
0.96,4,86.810417
0.96,4,86.810417
0.96,4,86.815418
0.96,4,86.815418
0.99,1,86.815418
0.99,1,86.816416
0.96,4,86.817416
0.98,2,86.818416
0.97,3,86.818416
0.94,6,86.818416
0.96,4,86.818416
0.96,4,86.819418
0.99,1,86.819418
0.99,1,86.820419
0.98,2,86.820419
0.98,2,86.820419
0.93,7,86.820419
0.96,4,86.820419
0.95,5,86.820419
0.99,1,86.825416
0.96,4,86.825416
0.98,2,86.825416
0.96,4,86.826417
0.98,2,86.826417
0.98,2,86.826417
0.99,1,86.826417
0.96,4,86.826417
0.99,1,86.827416
0.97,3,86.827416
0.97,3,86.827416
0.97,3,86.827416
0.96,4,86.830417
0.98,2,86.830417
0.97,3,86.830417
0.97,3,86.830417
0.96,4,86.834417
0.95,5,86.834417
0.96,4,86.834417
0.96,4,86.835416
0.96,4,86.835416
0.98,2,86.835416
0.98,2,86.835416
0.99,1,86.837417
0.99,1,86.837417
0.95,5,86.837417
0.97,3,86.838417
0.96,4,86.838417
0.97,3,86.838417
0.95,5,86.839418
0.98,2,86.839418
0.96,4,86.839418
0.97,3,86.844417
0.99,1,86.844417
0.98,2,86.844417
0.96,4,86.844417
0.96,4,86.844417
0.99,1,86.845416
0.96,4,86.845416
0.97,3,86.845416
0.96,4,86.846418
0.98,2,86.846418
0.98,2,86.846418
0.97,3,86.846418
0.98,2,86.848417
0.99,1,86.848417
0.97,3,86.848417
0.96,4,86.849416
0.98,2,86.849416
0.95,5,86.849416
0.97,3,86.853417
0.96,4,86.853417
0.98,2,86.853417
0.99,1,86.853417
0.96,4,86.853417
0.96,4,86.855417
0.97,3,86.855417
0.97,3,86.855417
0.99,1,86.855417
0.97,3,86.856416
0.99,1,86.856416
0.99,1,86.856416
0.98,2,86.856416
0.97,3,86.857416
0.97,3,86.857416
0.96,4,86.857416
0.97,3,86.859417
0.98,2,86.859417
0.99,1,86.859417
0.98,2,86.859417
0.97,3,86.859417
0.97,3,86.863418
0.95,5,86.863418
0.98,2,86.863418
0.98,2,86.863418
0.99,1,86.863418
0.97,3,86.863418
0.99,1,86.865416
0.99,1,86.865416
0.98,2,86.865416
0.99,1,86.866416
0.98,2,86.866416
0.99,1,86.866416
0.99,1,86.867416
0.97,3,86.867416
0.96,4,86.867416
0.96,4,86.867416
0.99,1,86.868417
0.97,3,86.868417
0.98,2,86.869418
0.99,1,86.873416
0.95,5,86.873416
0.94,6,86.874417
0.93,7,86.874417
0.96,4,86.874417
0.97,3,86.876416
0.96,4,86.876416
0.96,4,86.876416
0.96,4,86.876416
0.99,1,86.877416
0.96,4,86.877416
0.98,2,86.877416
0.96,4,86.878417
0.96,4,86.878417
0.97,3,86.878417
0.99,1,86.878417
0.97,3,86.886416
0.96,4,86.886416
0.97,3,86.886416
0.99,1,86.888417
0.97,3,86.888417
0.97,3,86.890418
0.97,3,86.890418
0.97,3,86.890418
0.96,4,86.890418
0.95,5,86.890418
0.99,1,86.891416
0.99,1,86.891416
0.97,3,86.891416
0.99,1,86.892416
0.96,4,86.892416
0.96,4,86.897416
0.94,6,86.897416
0.97,3,86.897416
0.98,2,86.898416
0.96,4,86.898416
0.96,4,86.898416
0.95,5,86.898416
0.98,2,86.900417
0.99,1,86.900417
0.96,4,86.900417
0.96,4,86.900417
0.99,1,86.901417
0.97,3,86.901417
0.96,4,86.901417
0.98,2,86.901417
0.97,3,86.901417
0.98,2,86.901417
0.99,1,86.902416
0.99,1,86.902416
0.99,1,86.902416
0.96,4,86.90755
0.98,2,86.90755
0.98,2,86.90755
0.99,1,86.90755
0.97,3,86.908552
0.99,1,86.908552
0.98,2,86.908552
0.96,4,86.908552
0.96,4,86.908552
0.99,1,86.90955
0.95,5,86.90955
0.99,1,86.90955
0.97,3,86.911551
0.96,4,86.911551
0.98,2,86.911551
0.97,3,86.911551
0.98,2,86.91255
0.99,1,86.91255
0.98,2,86.91255
0.96,4,86.917551
0.98,2,86.917551
0.98,2,86.917551
0.97,3,86.917551
0.99,1,86.918551
0.99,1,86.918551
0.99,1,86.918551
0.97,3,86.919551
0.98,2,86.919551
0.94,6,86.919551
0.96,4,86.921551
0.96,4,86.921551
0.98,2,86.921551
0.95,5,86.921551
0.99,1,86.921551
0.92,8,86.921551
0.98,2,86.922551
0.97,3,86.922551
0.97,3,86.922551
0.98,2,86.926567
0.98,2,86.927551
0.99,1,86.927551
0.98,2,86.927551
0.97,3,86.927551
0.97,3,86.92855
0.98,2,86.92855
0.97,3,86.92855
0.99,1,86.92855
0.99,1,86.92855
0.98,2,86.929552
0.99,1,86.929552
0.97,3,86.929552
0.99,1,86.929552
0.96,4,86.929552
0.97,3,86.931551
0.99,1,86.931551
0.99,1,86.931551
0.99,1,86.931551
0.98,2,86.931551
0.99,1,86.932551
0.98,2,86.932551
0.99,1,86.932551
0.98,2,86.932551
0.96,4,86.932551
0.95,5,86.938551
0.98,2,86.938551
0.97,3,86.938551
0.98,2,86.938551
0.99,1,86.939551
0.97,3,86.939551
0.94,6,86.939551
0.99,1,86.939551
0.96,4,86.939551
0.99,1,86.940551
0.96,4,86.940551
0.99,1,86.942551
0.94,6,86.942551
0.99,1,86.942551
0.98,2,86.942551
0.95,5,86.942551
0.96,4,86.946552
0.97,3,86.946552
0.97,3,86.946552
0.97,3,86.946552
0.99,1,86.948551
0.95,5,86.948551
0.99,1,86.948551
0.98,2,86.948551
0.99,1,86.948551
0.98,2,86.948551
0.97,3,86.949551
0.99,1,86.949551
0.99,1,86.95055
0.98,2,86.95055
0.98,2,86.95055
0.96,4,86.95055
0.97,3,86.952551
0.96,4,86.952551
0.99,1,86.952551
0.96,4,86.95655
0.97,3,86.95655
0.94,6,86.95655
0.96,4,86.95655
0.98,2,86.95655
0.99,1,86.958551
0.99,1,86.958551
0.98,2,86.958551
0.97,3,86.958551
0.97,3,86.959553
0.96,4,86.959553
0.99,1,86.960551
0.96,4,86.960551
0.97,3,86.962552
0.98,2,86.962552
0.97,3,86.962552
0.99,1,86.962552
0.96,4,86.962552
0.95,5,86.966551
0.99,1,86.966551
0.99,1,86.966551
0.96,4,86.966551
0.96,4,86.966551
0.99,1,86.966551
0.94,6,86.968551
0.98,2,86.968551
0.97,3,86.969552
0.98,2,86.969552
0.98,2,86.969552
0.97,3,86.97055
0.97,3,86.97055
0.99,1,86.97055
0.98,2,86.97055
0.96,4,86.97155
0.98,2,86.972562
0.94,6,86.972562
0.95,5,86.976551
0.98,2,86.976551
0.96,4,86.977552
0.99,1,86.977552
0.95,5,86.978551
0.96,4,86.979552
0.97,3,86.979552
0.96,4,86.979552
0.96,4,86.979552
0.98,2,86.980551
0.99,1,86.980551
0.97,3,86.980551
0.99,1,86.981551
0.98,2,86.981551
0.95,5,86.981551
0.97,3,86.981551
0.99,1,86.986551
0.99,1,86.986551
0.93,7,86.98755
0.96,4,86.98755
0.99,1,86.98755
0.99,1,86.98855
0.97,3,86.98855
0.94,6,86.98855
0.95,5,86.98855
0.96,4,86.98855
0.99,1,86.98855
0.99,1,86.990551
0.99,1,86.990551
0.99,1,86.990551
0.95,5,86.990551
0.96,4,86.991551
0.99,1,86.991551
0.96,4,86.999551
0.98,2,86.999551
0.97,3,86.999551
0.94,6,86.999551
0.99,1,87.000551
0.96,4,87.000551
0.97,3,87.000551
0.96,4,87.000551
0.99,1,87.001551
0.97,3,87.00255
0.98,2,87.00255
0.96,4,87.00255
0.99,1,87.00255
0.98,2,87.00355
0.99,1,87.00355
0.99,1,87.00355
0.97,3,87.00455
0.96,4,87.00455
0.99,1,87.009549
0.98,2,87.009549
0.96,4,87.009549
0.97,3,87.009549
0.98,2,87.009549
0.99,1,87.009549
0.96,4,87.010548
0.99,1,87.010548
0.97,3,87.010548
0.95,5,87.010548
0.99,1,87.010548
0.93,7,87.010548
0.99,1,87.011548
0.98,2,87.011548
0.99,1,87.011548
0.99,1,87.011548
0.97,3,87.012548
0.98,2,87.013548
0.98,2,87.014548
0.97,3,87.014548
0.96,4,87.014548
0.98,2,87.014548
0.96,4,87.014548
0.97,3,87.019548
0.99,1,87.019548
0.99,1,87.019548
0.98,2,87.019548
0.99,1,87.019548
0.98,2,87.019548
0.96,4,87.019548
0.98,2,87.020548
0.99,1,87.020548
0.99,1,87.020548
0.98,2,87.021548
0.98,2,87.021548
0.96,4,87.022548
0.98,2,87.022548
0.99,1,87.022548
0.97,3,87.022548
0.97,3,87.022548
0.99,1,87.024548
0.96,4,87.024548
0.98,2,87.024548
0.99,1,87.024548
0.99,1,87.028673
0.98,2,87.028673
0.96,4,87.028673
0.96,4,87.028673
0.98,2,87.028673
0.98,2,87.029674
0.98,2,87.029674
0.9,10,87.031673
0.97,3,87.031673
0.97,3,87.032671
0.95,5,87.032671
0.97,3,87.032671
0.99,1,87.032671
0.99,1,87.033672
0.99,1,87.033672
0.97,3,87.033672
0.96,4,87.033672
0.97,3,87.033672
0.99,1,87.038671
0.98,2,87.038671
0.99,1,87.038671
0.98,2,87.039671
0.97,3,87.039671
0.96,4,87.039671
0.94,6,87.039671
0.99,1,87.039671
0.98,2,87.041672
0.98,2,87.041672
0.97,3,87.041672
0.99,1,87.041672
0.93,7,87.041672
0.96,4,87.042672
0.99,1,87.042672
0.98,2,87.042672
