#{"t_start": 1734309533.215802, "env_id": "None"}
r,l,t
0.69,31,81.011133
0.91,9,81.031177
0.68,32,81.045487
0.92,8,81.046556
0.53,47,81.046556
0.2,80,81.046556
0.56,44,81.062901
0.9,10,81.062901
0.99,1,81.062901
0.91,9,81.062901
0.69,31,81.062901
0.0,101,81.062901
0.97,3,81.079411
0.95,5,81.079411
0.55,45,81.079411
0.65,35,81.096
0.97,3,81.096
0.99,1,81.096
0.96,4,81.096
0.89,11,81.096
0.98,2,81.096
0.54,46,81.096
0.97,3,81.096
0.88,12,81.096
0.96,4,81.096
0.89,11,81.096
0.97,3,81.112761
0.92,8,81.112761
0.81,19,81.112761
0.92,8,81.112761
0.9,10,81.112761
0.84,16,81.129979
0.67,33,81.129979
0.99,1,81.129979
0.91,9,81.129979
0.82,18,81.129979
0.99,1,81.129979
0.9,10,81.129979
0.86,14,81.129979
0.99,1,81.129979
0.98,2,81.145508
0.93,7,81.146308
0.95,5,81.146308
0.76,24,81.162788
0.79,21,81.179456
0.43,57,81.179456
0.88,12,81.179456
0.71,29,81.179456
0.98,2,81.194437
0.99,1,81.196274
0.99,1,81.196274
0.59,41,81.196274
0.76,24,81.196274
0.99,1,81.196274
0.85,15,81.196274
0.93,7,81.196274
0.92,8,81.196274
0.92,8,81.196274
0.99,1,81.196274
0.77,23,81.212961
0.99,1,81.212961
0.7,30,81.212961
0.94,6,81.212961
0.97,3,81.212961
0.93,7,81.212961
0.96,4,81.229634
0.86,14,81.229634
0.9,10,81.229634
0.99,1,81.229634
0.84,16,81.229634
0.84,16,81.229634
0.89,11,81.229634
0.99,1,81.246341
0.88,12,81.246341
0.94,6,81.246341
0.97,3,81.246341
0.88,12,81.262792
0.93,7,81.262792
0.98,2,81.262792
0.94,6,81.262792
0.93,7,81.262792
0.98,2,81.262792
0.98,2,81.262792
0.8,20,81.279723
0.89,11,81.279723
0.99,1,81.296543
0.98,2,81.296543
0.95,5,81.312882
0.57,43,81.312882
0.99,1,81.312882
0.8,20,81.312882
0.99,1,81.312882
0.78,22,81.312882
0.85,15,81.329437
0.99,1,81.329437
0.17,83,81.329437
0.89,11,81.329437
0.55,45,81.346171
0.87,13,81.346171
0.58,42,81.346171
0.98,2,81.346171
0.9,10,81.346171
0.94,6,81.346171
0.87,13,81.346171
0.97,3,81.362775
0.97,3,81.362775
0.99,1,81.362775
0.92,8,81.362775
0.97,3,81.362775
0.95,5,81.362775
0.89,11,81.362775
0.9,10,81.362775
0.79,21,81.362775
0.59,41,81.37879
0.94,6,81.379551
0.9,10,81.379551
0.9,10,81.396048
0.94,6,81.413018
0.87,13,81.413018
0.84,16,81.413018
0.82,18,81.413018
0.91,9,81.413018
0.76,24,81.413018
0.94,6,81.429495
0.94,6,81.429495
0.76,24,81.429495
0.96,4,81.444474
0.86,14,81.446177
0.83,17,81.446177
0.66,34,81.462794
0.97,3,81.462794
0.88,12,81.462794
0.0,101,81.462794
0.97,3,81.478801
0.95,5,81.478801
0.9,10,81.478801
0.76,24,81.478801
0.99,1,81.479519
0.94,6,81.479519
0.98,2,81.479519
0.81,19,81.479519
0.95,5,81.479519
0.96,4,81.479519
0.9,10,81.496198
0.96,4,81.512805
0.81,19,81.512805
0.63,37,81.512805
0.91,9,81.546471
0.69,31,81.562817
0.71,29,81.562817
0.99,1,81.562817
0.35,65,81.579424
0.73,27,81.579424
0.95,5,81.579424
0.94,6,81.579424
0.98,2,81.596112
0.97,3,81.596112
0.79,21,81.596112
0.47,53,81.61287
0.81,19,81.61287
0.93,7,81.61287
0.8,20,81.61287
0.97,3,81.61287
0.0,101,81.61287
0.94,6,81.61287
0.93,7,81.628928
0.9,10,81.629756
0.94,6,81.629756
0.34,66,81.646135
0.96,4,81.646135
0.47,53,81.646135
0.78,22,81.646135
0.86,14,81.646135
0.83,17,81.66255
0.87,13,81.66255
0.99,1,81.66255
0.98,2,81.66255
0.99,1,81.66255
0.99,1,81.66255
0.91,9,81.66255
0.93,7,81.66255
0.96,4,81.679496
0.97,3,81.679496
0.94,6,81.679496
0.11,89,81.679496
0.76,24,81.696023
0.93,7,81.696023
0.77,23,81.7128
0.97,3,81.7128
0.96,4,81.7128
0.92,8,81.7128
0.83,17,81.7128
0.78,22,81.729681
0.93,7,81.729681
0.93,7,81.729681
0.91,9,81.729681
0.94,6,81.745472
0.94,6,81.746245
0.71,29,81.746245
0.95,5,81.746245
0.62,38,81.746245
0.81,19,81.779658
0.86,14,81.779658
0.9,10,81.796154
0.94,6,81.796154
0.98,2,81.796154
0.72,28,81.796154
0.98,2,81.796154
0.32,68,81.796154
0.29,71,81.812782
0.97,3,81.812782
0.94,6,81.812782
0.98,2,81.812782
0.94,6,81.829329
0.58,42,81.829329
0.0,101,81.829329
0.83,17,81.829329
0.97,3,81.829329
0.95,5,81.846361
0.97,3,81.846361
0.81,19,81.846361
0.99,1,81.846361
0.93,7,81.862726
0.81,19,81.862726
0.86,14,81.862726
0.88,12,81.879487
0.71,29,81.879487
0.99,1,81.879487
0.99,1,81.895966
0.91,9,81.895966
0.89,11,81.912604
0.63,37,81.912604
0.97,3,81.912604
0.94,6,81.929397
0.91,9,81.929397
0.76,24,81.929397
0.99,1,81.929397
0.18,82,81.944441
0.0,101,81.945919
0.93,7,81.945919
0.94,6,81.963026
0.99,1,81.963026
0.97,3,81.963026
0.94,6,81.963026
0.84,16,81.963026
0.95,5,81.979524
0.83,17,81.979524
0.0,101,81.979524
0.5,50,81.979524
0.9,10,81.979524
0.91,9,81.99594
0.89,11,82.012584
0.93,7,82.029454
0.78,22,82.029454
0.72,28,82.029454
0.37,63,82.029454
0.97,3,82.029454
0.82,18,82.044439
0.97,3,82.044439
0.7,30,82.046004
0.18,82,82.046004
0.94,6,82.046004
0.94,6,82.062626
0.0,101,82.062626
0.77,23,82.079274
0.93,7,82.079274
0.94,6,82.095875
0.34,66,82.095875
0.73,27,82.095875
0.43,57,82.112546
0.82,18,82.112546
0.69,31,82.12921
0.9,10,82.12921
0.93,7,82.12921
0.89,11,82.12921
0.98,2,82.12921
0.96,4,82.12921
0.57,43,82.12921
0.93,7,82.12921
0.97,3,82.146031
0.56,44,82.146031
0.9,10,82.161073
0.98,2,82.161073
0.95,5,82.162627
0.88,12,82.179225
0.7,30,82.179225
0.34,66,82.179225
0.75,25,82.179225
0.75,25,82.195666
0.99,1,82.195666
0.85,15,82.195666
0.57,43,82.195666
0.97,3,82.195666
0.54,46,82.195666
0.94,6,82.195666
0.85,15,82.21278
0.38,62,82.21278
0.53,47,82.21278
0.94,6,82.21278
0.89,11,82.229206
0.95,5,82.229206
0.75,25,82.229206
0.99,1,82.244443
0.87,13,82.244443
0.98,2,82.24685
0.97,3,82.24685
0.73,27,82.24685
0.71,29,82.24685
0.99,1,82.24685
0.81,19,82.280592
0.99,1,82.280592
0.97,3,82.280592
0.77,23,82.280592
0.82,18,82.280592
0.99,1,82.280592
0.79,21,82.280592
0.97,3,82.295416
0.99,1,82.295416
0.98,2,82.295886
0.5,50,82.295886
0.97,3,82.295886
0.93,7,82.295886
0.96,4,82.295886
0.63,37,82.295886
0.85,15,82.312374
0.63,37,82.312374
0.85,15,82.312374
0.91,9,82.329275
0.96,4,82.346044
0.88,12,82.346044
0.31,69,82.346044
0.93,7,82.362128
0.94,6,82.362661
0.65,35,82.362661
0.78,22,82.362661
0.61,39,82.362661
0.84,16,82.379262
0.88,12,82.379262
0.96,4,82.396036
0.0,101,82.41239
0.42,58,82.41239
0.0,101,82.41239
0.88,12,82.41239
0.69,31,82.42878
0.68,32,82.42878
0.95,5,82.434777
0.62,38,82.434777
0.99,1,82.435776
0.94,6,82.438776
0.91,9,82.445779
0.69,31,82.452778
0.9,10,82.452778
0.95,5,82.454778
0.97,3,82.455778
0.95,5,82.46289
0.85,15,82.46289
0.76,24,82.46289
0.94,6,82.479642
0.89,11,82.479642
0.7,30,82.479642
0.96,4,82.479642
0.87,13,82.497428
0.99,1,82.498429
0.0,101,82.508428
0.8,20,82.508428
0.96,4,82.508428
0.99,1,82.510428
0.56,44,82.510428
0.99,1,82.51143
0.17,83,82.52543
0.8,20,82.53151
0.97,3,82.532511
0.98,2,82.53351
0.82,18,82.542511
0.94,6,82.542511
0.82,18,82.54351
0.49,51,82.549137
0.99,1,82.550137
0.99,1,82.552137
0.66,34,82.552137
0.65,35,82.554137
0.98,2,82.554137
0.77,23,82.560138
0.97,3,82.561639
0.98,2,82.561639
0.73,27,82.561639
0.95,5,82.563684
0.94,6,82.571684
0.44,56,82.572684
0.87,13,82.576684
0.9,10,82.583442
0.85,15,82.593436
0.64,36,82.603328
0.85,15,82.609328
0.83,17,82.609328
0.61,39,82.619187
0.95,5,82.619187
0.6,40,82.621187
0.71,29,82.628307
0.65,35,82.628307
0.89,11,82.629359
0.89,11,82.639357
0.82,18,82.655102
0.74,26,82.655102
0.98,2,82.657101
0.83,17,82.659102
0.81,19,82.665722
0.98,2,82.667722
0.77,23,82.672723
0.87,13,82.683443
0.23,77,82.689443
0.8,20,82.691444
0.34,66,82.701987
0.9,10,82.704987
0.72,28,82.705987
0.41,59,82.705987
0.93,7,82.706987
0.95,5,82.713791
0.6,40,82.715791
0.96,4,82.722791
0.89,11,82.722791
0.9,10,82.725791
0.97,3,82.726792
0.44,56,82.731309
0.96,4,82.731309
0.99,1,82.732308
0.97,3,82.734308
0.85,15,82.735308
0.95,5,82.742309
0.97,3,82.74993
0.58,42,82.74993
0.76,24,82.75093
0.57,43,82.75293
0.99,1,82.75293
0.78,22,82.759931
0.98,2,82.759931
0.92,8,82.764789
0.79,21,82.770798
0.6,40,82.770798
0.77,23,82.771797
0.89,11,82.773789
0.97,3,82.774791
0.76,24,82.781547
0.86,14,82.784544
0.96,4,82.784544
0.97,3,82.785546
0.83,17,82.795844
0.89,11,82.795844
0.89,11,82.795844
0.99,1,82.795844
0.93,7,82.795844
0.98,2,82.795844
0.9,10,82.795844
0.94,6,82.795844
0.99,1,82.795844
0.99,1,82.820073
0.94,6,82.821073
0.81,19,82.830072
0.83,17,82.839073
0.84,16,82.840073
0.97,3,82.846053
0.65,35,82.880808
0.77,23,82.881808
0.7,30,82.881808
0.78,22,82.882808
0.97,3,82.885809
0.56,44,82.898873
0.44,56,82.903871
0.84,16,82.908871
0.82,18,82.916843
0.94,6,82.918844
0.83,17,82.932455
0.95,5,82.932455
0.0,101,82.939454
0.97,3,82.939454
0.87,13,82.942454
0.71,29,82.942454
0.98,2,82.948173
0.94,6,82.950172
0.0,101,82.958172
0.88,12,82.960172
0.89,11,82.965832
0.0,101,82.972833
0.0,101,82.974832
0.95,5,82.976832
0.93,7,82.978333
0.97,3,82.978333
0.98,2,82.980339
0.96,4,82.98634
0.96,4,82.988337
0.82,18,82.990337
0.95,5,82.990337
0.96,4,82.996215
0.9,10,83.004213
0.83,17,83.013846
0.96,4,83.017846
0.84,16,83.022847
0.89,11,83.023847
0.85,15,83.023847
0.73,27,83.023847
0.55,45,83.024846
0.8,20,83.027778
0.93,7,83.040254
0.98,2,83.042253
0.91,9,83.045424
0.89,11,83.045424
0.3,70,83.045424
0.87,13,83.045424
0.83,17,83.062077
0.83,17,83.063073
0.91,9,83.070074
0.87,13,83.072073
0.99,1,83.072073
0.42,58,83.074074
0.06,94,83.079624
0.92,8,83.079624
0.86,14,83.079624
0.87,13,83.09739
0.77,23,83.105389
0.98,2,83.107388
0.92,8,83.115389
0.96,4,83.116389
0.77,23,83.11839
0.96,4,83.126388
0.8,20,83.126388
0.56,44,83.126388
0.99,1,83.128503
0.62,38,83.132505
0.72,28,83.133505
0.73,27,83.134504
0.95,5,83.136504
0.99,1,83.141505
0.87,13,83.155452
0.64,36,83.156451
0.93,7,83.156451
0.99,1,83.157451
0.52,48,83.162884
0.77,23,83.163882
0.94,6,83.164884
0.81,19,83.171882
0.71,29,83.171882
0.75,25,83.173883
0.97,3,83.174883
0.87,13,83.181441
0.98,2,83.181441
0.85,15,83.182442
0.99,1,83.182442
0.85,15,83.188444
0.92,8,83.189443
0.85,15,83.191443
0.93,7,83.192444
0.99,1,83.192444
0.88,12,83.192444
0.98,2,83.199309
0.91,9,83.20131
0.91,9,83.214207
0.91,9,83.214207
0.58,42,83.214207
0.93,7,83.214207
0.99,1,83.216209
0.99,1,83.216209
0.99,1,83.216209
0.92,8,83.234444
0.91,9,83.235444
0.89,11,83.237444
0.73,27,83.238443
0.99,1,83.238443
0.81,19,83.243443
0.97,3,83.243443
0.88,12,83.243443
0.97,3,83.246428
0.98,2,83.246428
0.96,4,83.248431
0.56,44,83.25343
0.94,6,83.254431
0.96,4,83.254431
0.92,8,83.271931
0.78,22,83.290551
0.97,3,83.299334
0.71,29,83.318906
0.99,1,83.320904
0.07,93,83.324906
0.34,66,83.328748
0.92,8,83.353462
0.87,13,83.356459
0.42,58,83.35846
0.2,80,83.364461
0.98,2,83.366461
0.99,1,83.366461
0.97,3,83.370461
0.96,4,83.380532
0.38,62,83.382532
0.96,4,83.38553
0.99,1,83.38653
0.95,5,83.39353
0.93,7,83.395032
0.82,18,83.396084
0.95,5,83.397084
0.95,5,83.403084
0.98,2,83.405083
0.95,5,83.405083
0.63,37,83.405083
0.98,2,83.411143
0.9,10,83.415841
0.85,15,83.423841
0.2,80,83.42684
0.9,10,83.43246
0.99,1,83.43246
0.67,33,83.43246
0.18,82,83.43546
0.97,3,83.43646
0.84,16,83.43846
0.95,5,83.442459
0.36,64,83.443459
0.98,2,83.443459
0.93,7,83.444939
0.91,9,83.458987
0.74,26,83.467803
0.99,1,83.469803
0.75,25,83.470803
0.99,1,83.470803
0.83,17,83.471803
0.64,36,83.472803
0.79,21,83.486641
0.0,101,83.492677
0.9,10,83.495295
0.91,9,83.495295
0.99,1,83.496304
0.88,12,83.503301
0.99,1,83.504301
0.9,10,83.505302
0.83,17,83.506302
0.98,2,83.506302
0.9,10,83.511558
0.68,32,83.521603
0.55,45,83.529322
0.98,2,83.53232
0.76,24,83.541319
0.92,8,83.549874
0.76,24,83.552839
0.69,31,83.554873
0.98,2,83.559873
0.34,66,83.563729
0.71,29,83.564728
0.98,2,83.568727
0.97,3,83.570735
0.84,16,83.578266
0.59,41,83.58132
0.93,7,83.58132
0.58,42,83.58732
0.6,40,83.602082
0.99,1,83.60308
0.91,9,83.60908
0.73,27,83.6118
0.83,17,83.61886
0.82,18,83.620861
0.89,11,83.62286
0.65,35,83.62286
0.7,30,83.627769
0.97,3,83.629373
0.94,6,83.63137
0.0,101,83.63237
0.98,2,83.63237
0.94,6,83.637372
0.67,33,83.641372
0.95,5,83.647035
0.97,3,83.651035
0.96,4,83.66127
0.85,15,83.663848
0.72,28,83.669849
0.75,25,83.670848
0.81,19,83.672848
0.95,5,83.674849
0.82,18,83.68287
0.77,23,83.68287
0.92,8,83.684867
0.99,1,83.685868
0.91,9,83.690868
0.96,4,83.693867
0.77,23,83.733506
0.47,53,83.736505
0.77,23,83.736505
0.61,39,83.745086
0.0,101,83.746421
0.7,30,83.746421
0.97,3,83.753306
0.97,3,83.756305
0.87,13,83.756305
0.22,78,83.762132
0.93,7,83.762132
0.86,14,83.762132
0.93,7,83.779161
0.87,13,83.779161
0.56,44,83.779161
0.98,2,83.779161
0.44,56,83.779161
0.93,7,83.779161
0.99,1,83.779161
0.91,9,83.794377
0.94,6,83.794377
0.84,16,83.801382
0.98,2,83.801382
0.89,11,83.805382
0.89,11,83.805382
0.87,13,83.818385
0.61,39,83.819385
0.99,1,83.819385
0.91,9,83.821385
0.99,1,83.821385
0.96,4,83.821385
0.99,1,83.822385
0.99,1,83.822385
0.98,2,83.827384
0.96,4,83.830572
0.99,1,83.831569
0.82,18,83.840321
0.82,18,83.840321
0.91,9,83.840321
0.94,6,83.845649
0.92,8,83.845649
0.91,9,83.845649
0.99,1,83.845649
0.8,20,83.868041
0.94,6,83.873041
0.89,11,83.874041
0.99,1,83.874041
0.96,4,83.876041
0.65,35,83.877042
0.0,101,83.878755
0.93,7,83.878755
0.59,41,83.895389
0.98,2,83.895389
0.97,3,83.902386
0.89,11,83.902386
0.99,1,83.903387
0.91,9,83.912388
0.93,7,83.914388
0.95,5,83.921387
0.43,57,83.934351
0.0,101,83.937356
0.88,12,83.942356
0.0,101,83.943356
0.98,2,83.945161
0.78,22,83.945161
0.91,9,83.951059
0.99,1,83.952059
0.99,1,83.953059
0.91,9,83.954059
0.56,44,83.959794
0.97,3,83.959794
0.8,20,83.961905
0.97,3,83.962947
0.87,13,83.96967
0.99,1,83.970669
0.38,62,83.973668
0.8,20,83.979475
0.99,1,83.981473
0.9,10,83.988921
0.8,20,83.989685
0.82,18,83.989685
0.99,1,83.99074
0.98,2,83.99074
0.96,4,83.997559
0.87,13,83.997559
0.33,67,84.004517
0.87,13,84.005515
0.75,25,84.007516
0.65,35,84.008515
0.98,2,84.013729
0.86,14,84.017064
0.94,6,84.023111
0.89,11,84.025962
0.8,20,84.02696
0.83,17,84.02696
0.62,38,84.0359
0.9,10,84.048577
0.84,16,84.049578
0.74,26,84.056773
0.65,35,84.065799
0.0,101,84.065799
0.84,16,84.065799
0.92,8,84.065799
0.98,2,84.067514
0.93,7,84.067514
0.79,21,84.072514
0.95,5,84.074305
0.98,2,84.076304
0.73,27,84.082222
0.9,10,84.083222
0.93,7,84.091012
0.88,12,84.092012
0.84,16,84.098083
0.82,18,84.101084
0.89,11,84.101084
0.93,7,84.103082
0.99,1,84.107083
0.99,1,84.108836
0.86,14,84.108836
0.99,1,84.109834
0.98,2,84.111675
0.86,14,84.115891
0.89,11,84.11889
0.64,36,84.128439
0.91,9,84.129442
0.99,1,84.133441
0.81,19,84.134441
0.99,1,84.139619
0.91,9,84.139619
0.95,5,84.14162
0.81,19,84.148155
0.35,65,84.149156
0.96,4,84.149156
0.24,76,84.149156
0.98,2,84.151603
0.97,3,84.152603
0.89,11,84.158108
0.77,23,84.159108
0.9,10,84.166147
0.92,8,84.167146
0.99,1,84.168146
0.94,6,84.169147
0.98,2,84.169958
0.9,10,84.169958
0.92,8,84.169958
0.95,5,84.174963
0.97,3,84.177747
0.97,3,84.177747
0.84,16,84.177747
0.99,1,84.179601
0.96,4,84.185863
0.92,8,84.187863
0.92,8,84.188862
0.97,3,84.189862
0.91,9,84.203629
0.81,19,84.204629
0.89,11,84.206672
0.98,2,84.20767
0.82,18,84.211771
0.81,19,84.213544
0.95,5,84.215542
0.93,7,84.223488
0.51,49,84.229436
0.92,8,84.230434
0.99,1,84.231434
0.0,101,84.232435
0.93,7,84.239394
0.97,3,84.239394
0.99,1,84.241394
0.93,7,84.242394
0.97,3,84.254317
0.76,24,84.256316
0.63,37,84.262836
0.94,6,84.265833
0.93,7,84.273833
0.81,19,84.280341
0.77,23,84.281341
0.91,9,84.28234
0.97,3,84.283341
0.92,8,84.28934
0.8,20,84.28934
0.0,101,84.28934
0.94,6,84.292341
0.99,1,84.293341
0.97,3,84.293341
0.93,7,84.298981
0.92,8,84.298981
0.99,1,84.299981
0.92,8,84.308982
0.88,12,84.309981
0.9,10,84.311064
0.98,2,84.316789
0.99,1,84.317789
0.89,11,84.319788
0.92,8,84.325788
0.0,101,84.32947
0.86,14,84.335467
0.75,25,84.344405
0.92,8,84.348025
0.82,18,84.352025
0.98,2,84.354023
0.59,41,84.367679
0.76,24,84.374676
0.12,88,84.377776
0.64,36,84.387773
0.83,17,84.387773
0.99,1,84.393155
0.0,101,84.395546
0.96,4,84.395546
0.72,28,84.395546
0.98,2,84.395546
0.15,85,84.395546
0.99,1,84.395546
0.8,20,84.395546
0.97,3,84.395546
0.99,1,84.395546
0.99,1,84.395546
0.9,10,84.412349
0.91,9,84.412349
0.62,38,84.427708
0.86,14,84.428939
0.85,15,84.428939
0.74,26,84.446026
0.96,4,84.446026
0.99,1,84.446026
0.99,1,84.446026
0.65,35,84.446026
0.91,9,84.446026
0.85,15,84.446026
0.95,5,84.462461
0.92,8,84.462461
0.99,1,84.462461
0.89,11,84.462461
0.92,8,84.479305
0.95,5,84.479305
0.91,9,84.479305
0.64,36,84.479305
0.93,7,84.496059
0.94,6,84.496059
0.99,1,84.496059
0.99,1,84.496059
0.96,4,84.496059
0.99,1,84.496059
0.18,82,84.496059
0.86,14,84.496059
0.99,1,84.496059
0.99,1,84.496059
0.94,6,84.512885
0.99,1,84.512885
0.27,73,84.528739
0.99,1,84.529509
0.64,36,84.529509
0.8,20,84.529509
0.99,1,84.529509
0.98,2,84.529509
0.98,2,84.529509
0.99,1,84.529509
0.77,23,84.546212
0.37,63,84.563046
0.72,28,84.564044
0.89,11,84.566044
0.99,1,84.571044
0.85,15,84.572044
0.83,17,84.572044
0.95,5,84.581046
0.99,1,84.582046
0.81,19,84.60191
0.9,10,84.60291
0.84,16,84.60291
0.94,6,84.612422
0.92,8,84.612422
0.5,50,84.612422
0.87,13,84.612422
0.0,101,84.631676
0.87,13,84.640676
0.3,70,84.642676
0.95,5,84.643676
0.99,1,84.649676
0.59,41,84.650676
0.88,12,84.652676
0.98,2,84.652676
0.99,1,84.653676
0.77,23,84.663586
0.76,24,84.663586
0.89,11,84.664588
0.47,53,84.666587
0.93,7,84.666587
0.84,16,84.683353
0.77,23,84.690352
0.26,74,84.698408
0.82,18,84.699409
0.81,19,84.700408
0.98,2,84.701408
0.73,27,84.705408
0.72,28,84.718586
0.97,3,84.721586
0.92,8,84.721586
0.0,101,84.722587
0.85,15,84.728271
0.97,3,84.732316
0.76,24,84.738316
0.7,30,84.761566
0.76,24,84.768572
0.44,56,84.770572
0.91,9,84.777702
0.61,39,84.77923
0.97,3,84.786228
0.92,8,84.795993
0.88,12,84.796991
0.96,4,84.804991
0.64,36,84.80599
0.95,5,84.813623
0.82,18,84.824623
0.43,57,84.83533
0.91,9,84.848093
0.64,36,84.855093
0.0,101,84.856093
0.85,15,84.856093
0.98,2,84.857093
0.88,12,84.870649
0.91,9,84.871649
0.0,101,84.872649
0.58,42,84.88125
0.91,9,84.88725
0.98,2,84.889251
0.89,11,84.89025
0.99,1,84.894844
0.92,8,84.895896
0.97,3,84.897896
0.7,30,84.905896
0.22,78,84.911052
0.0,101,84.911052
0.99,1,84.912593
0.65,35,84.915592
0.0,101,84.919592
0.94,6,84.928186
0.78,22,84.93124
0.86,14,84.93224
0.79,21,84.940239
0.94,6,84.940239
0.73,27,84.949948
0.99,1,84.949948
0.86,14,84.970732
0.84,16,84.975732
0.64,36,84.976732
0.98,2,84.978289
0.81,19,84.978289
0.47,53,84.986338
0.97,3,84.986338
0.69,31,84.986338
0.0,101,84.995923
0.91,9,84.995923
0.93,7,84.99892
0.98,2,85.00592
0.98,2,85.00892
0.88,12,85.009919
0.91,9,85.015697
0.86,14,85.015697
0.99,1,85.016697
0.77,23,85.017697
0.56,44,85.018697
0.96,4,85.019697
0.85,15,85.024698
0.92,8,85.032718
0.84,16,85.035717
0.83,17,85.040718
0.0,101,85.050843
0.91,9,85.050843
0.99,1,85.051843
0.84,16,85.058844
0.74,26,85.065596
0.93,7,85.070594
0.83,17,85.072594
0.89,11,85.073594
0.16,84,85.074594
0.99,1,85.074594
0.99,1,85.079573
0.99,1,85.080571
0.62,38,85.084573
0.94,6,85.088571
0.65,35,85.089572
0.85,15,85.093573
0.95,5,85.098057
0.87,13,85.098057
0.78,22,85.101058
0.56,44,85.101058
0.99,1,85.102057
0.94,6,85.107057
0.86,14,85.110057
0.88,12,85.110057
0.99,1,85.111047
0.9,10,85.115533
0.74,26,85.116533
0.99,1,85.116533
0.91,9,85.117532
0.95,5,85.118533
0.92,8,85.118533
0.85,15,85.128113
0.86,14,85.135154
0.75,25,85.140154
0.61,39,85.148913
0.83,17,85.148913
0.91,9,85.150912
0.8,20,85.151912
0.99,1,85.151912
0.95,5,85.156913
0.97,3,85.160913
0.0,101,85.161491
0.99,1,85.161491
0.71,29,85.166539
0.99,1,85.167538
0.61,39,85.188249
0.83,17,85.188249
0.62,38,85.188249
0.81,19,85.190247
0.98,2,85.190247
0.98,2,85.193215
0.84,16,85.197135
0.84,16,85.197135
0.89,11,85.214542
0.84,16,85.215542
0.63,37,85.216542
0.96,4,85.223541
0.8,20,85.225542
0.99,1,85.226542
0.8,20,85.233238
0.8,20,85.233238
0.99,1,85.234238
0.99,1,85.235238
0.99,1,85.236238
0.44,56,85.243238
0.35,65,85.246037
0.93,7,85.254038
0.94,6,85.259037
0.5,50,85.260037
0.77,23,85.262571
0.97,3,85.263571
0.71,29,85.279172
0.86,14,85.28917
0.87,13,85.28917
0.64,36,85.302965
0.85,15,85.311682
0.99,1,85.313736
0.99,1,85.314736
0.3,70,85.318736
0.43,57,85.320735
0.5,50,85.330316
0.77,23,85.335315
0.94,6,85.344895
0.76,24,85.354951
0.84,16,85.355951
0.66,34,85.359951
0.86,14,85.368673
0.84,16,85.380238
0.86,14,85.380238
0.59,41,85.385239
0.55,45,85.394926
0.94,6,85.394926
0.0,101,85.395973
0.98,2,85.401971
0.96,4,85.402971
0.72,28,85.403971
0.17,83,85.405971
0.84,16,85.415735
0.96,4,85.416736
0.82,18,85.417736
0.89,11,85.418735
0.98,2,85.420735
0.98,2,85.425735
0.95,5,85.428444
0.86,14,85.4295
0.87,13,85.436497
0.0,101,85.438498
0.95,5,85.438498
0.99,1,85.443498
0.98,2,85.445439
0.96,4,85.445439
0.87,13,85.447445
0.96,4,85.453445
0.95,5,85.456445
0.88,12,85.462736
0.91,9,85.462736
0.81,19,85.463734
0.96,4,85.470734
0.99,1,85.472734
0.0,101,85.473734
0.99,1,85.474735
0.98,2,85.474735
0.62,38,85.481373
0.9,10,85.481373
0.97,3,85.482372
0.96,4,85.490372
0.54,46,85.499954
0.97,3,85.506954
0.97,3,85.509953
0.79,21,85.518652
0.94,6,85.520651
0.64,36,85.532377
0.96,4,85.533377
0.98,2,85.535377
0.55,45,85.54546
0.0,100,85.560466
0.87,13,85.561425
0.2,80,85.561425
0.96,4,85.565471
0.41,59,85.57047
0.96,4,85.57047
0.95,5,85.579292
0.9,10,85.580291
0.97,3,85.58229
0.47,53,85.591291
0.75,25,85.591291
0.93,7,85.595953
0.85,15,85.595953
0.39,61,85.597951
0.98,2,85.597951
0.65,35,85.59995
0.56,44,85.604951
0.77,23,85.606951
0.9,10,85.614546
0.9,10,85.614546
0.96,4,85.621547
0.83,17,85.622546
0.71,29,85.629187
0.96,4,85.629187
0.99,1,85.630185
0.99,1,85.631185
0.99,1,85.633185
0.92,8,85.638185
0.95,5,85.638185
0.86,14,85.639186
0.98,2,85.640185
0.99,1,85.640185
0.77,23,85.650851
0.95,5,85.652851
0.71,29,85.65385
0.66,34,85.65385
0.98,2,85.654851
0.94,6,85.663747
0.59,41,85.667746
0.0,101,85.667746
0.99,1,85.669746
0.98,2,85.670746
0.88,12,85.677731
0.88,12,85.696388
0.74,26,85.697388
0.97,3,85.702389
0.81,19,85.702389
0.77,23,85.703389
0.99,1,85.703389
0.99,1,85.704388
0.78,22,85.704388
0.98,2,85.710388
0.6,40,85.710388
0.65,35,85.710388
0.98,2,85.711968
0.92,8,85.718974
0.89,11,85.720974
0.81,19,85.737312
0.78,22,85.744835
0.77,23,85.746881
0.77,23,85.751881
0.82,18,85.751881
0.31,69,85.753881
0.95,5,85.753881
0.98,2,85.755881
0.96,4,85.755881
0.95,5,85.760947
0.64,36,85.761457
0.98,2,85.766495
0.91,9,85.767494
0.96,4,85.770493
0.0,101,85.78733
0.89,11,85.78733
0.85,15,85.78733
0.61,39,85.789329
0.83,17,85.795927
0.85,15,85.797924
0.87,13,85.809925
0.87,13,85.811498
0.9,10,85.811498
0.98,2,85.813542
0.93,7,85.820541
0.0,101,85.821542
0.92,8,85.826541
0.93,7,85.82818
0.95,5,85.835218
0.55,45,85.844906
0.65,35,85.844906
0.98,2,85.846947
0.83,17,85.850947
